Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
84,0.0132,76,75,0.0156,64,63,0.0217,46,45,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,42
86,0.0132,76,75,0.0156,64,63,0.0217,46,45,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,43
88,0.0132,76,75,0.0156,64,63,0.0217,46,45,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,44
90,0.0132,76,75,0.0156,64,63,0.0217,46,45,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,45
92,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,46
94,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,47
96,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,48
98,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,49
100,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,50
102,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,51
104,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0,18,18,52
106,0.0132,76,75,0.0156,64,63,0.0435,46,44,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,53
108,0.0132,76,75,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,54
110,0.0132,76,75,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,55
112,0.0132,76,75,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,56
114,0.0132,76,75,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,57
116,0.0395,76,73,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,58
118,0.0395,76,73,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,59
120,0.0395,76,73,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.0556,18,17,60
122,0.0395,76,73,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1111,18,16,61
124,0.0395,76,73,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,62
126,0.0526,76,72,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,63
128,0.0658,76,71,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,64
130,0.0658,76,71,0.0156,64,63,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,65
132,0.0789,76,70,0.0312,64,62,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,66
134,0.0789,76,70,0.0312,64,62,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,67
136,0.0921,76,69,0.0312,64,62,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,68
138,0.0921,76,69,0.0469,64,61,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,69
140,0.0921,76,69,0.0625,64,60,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,70
142,0.0921,76,69,0.0625,64,60,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,71
144,0.0921,76,69,0.0625,64,60,0.0652,46,43,0.0,9,9,0.0,4,4,0.0,6,6,0.1667,18,15,72
146,0.1053,76,68,0.0625,64,60,0.0652,46,43,0.1111,9,8,0.0,4,4,0.0,6,6,0.1667,18,15,73
148,0.1053,76,68,0.0625,64,60,0.087,46,42,0.2222,9,7,0.0,4,4,0.0,6,6,0.1667,18,15,74
150,0.1053,76,68,0.0625,64,60,0.087,46,42,0.2222,9,7,0.0,4,4,0.0,6,6,0.1667,18,15,75
152,0.1316,76,66,0.0625,64,60,0.087,46,42,0.2222,9,7,0.0,4,4,0.0,6,6,0.1667,18,15,76
154,0.1447,76,65,0.0625,64,60,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,77
156,0.1447,76,65,0.0625,64,60,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,78
158,0.1447,76,65,0.0625,64,60,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,79
160,0.1711,76,63,0.0625,64,60,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,80
162,0.1842,76,62,0.0781,64,59,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,81
164,0.1842,76,62,0.0781,64,59,0.1087,46,41,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,82
166,0.1842,76,62,0.0938,64,58,0.1304,46,40,0.3333,9,6,0.0,4,4,0.0,6,6,0.2222,18,14,83
168,0.1974,76,61,0.0938,64,58,0.1304,46,40,0.3333,9,6,0.0,4,4,0.0,6,6,0.2778,18,13,84
170,0.2105,76,60,0.1094,64,57,0.1304,46,40,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,85
172,0.2105,76,60,0.125,64,56,0.1522,46,39,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,86
174,0.2105,76,60,0.1562,64,54,0.1522,46,39,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,87
176,0.2237,76,59,0.1562,64,54,0.1957,46,37,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,88
178,0.2237,76,59,0.1562,64,54,0.2174,46,36,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,89
180,0.2368,76,58,0.1562,64,54,0.2609,46,34,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,90
182,0.2368,76,58,0.1562,64,54,0.2609,46,34,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,91
184,0.25,76,57,0.1719,64,53,0.2609,46,34,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,92
186,0.25,76,57,0.2031,64,51,0.2826,46,33,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,93
188,0.25,76,57,0.2188,64,50,0.3043,46,32,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,94
190,0.25,76,57,0.2188,64,50,0.3043,46,32,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,95
192,0.25,76,57,0.2188,64,50,0.3043,46,32,0.4444,9,5,0.0,4,4,0.0,6,6,0.3333,18,12,96
194,0.25,76,57,0.2188,64,50,0.3261,46,31,0.4444,9,5,0.0,4,4,0.0,6,6,0.3889,18,11,97
196,0.2763,76,55,0.2188,64,50,0.3261,46,31,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,98
198,0.2763,76,55,0.2344,64,49,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,99
200,0.2763,76,55,0.2656,64,47,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,100
202,0.2763,76,55,0.2812,64,46,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,101
204,0.2763,76,55,0.2812,64,46,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,102
206,0.2895,76,54,0.2969,64,45,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,103
208,0.2895,76,54,0.2969,64,45,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,104
210,0.3026,76,53,0.2969,64,45,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,105
212,0.3158,76,52,0.3281,64,43,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,106
214,0.3158,76,52,0.3594,64,41,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,107
216,0.3158,76,52,0.3594,64,41,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,108
218,0.3158,76,52,0.375,64,40,0.3478,46,30,0.5556,9,4,0.0,4,4,0.0,6,6,0.3889,18,11,109
220,0.3158,76,52,0.375,64,40,0.3696,46,29,0.6667,9,3,0.0,4,4,0.1667,6,5,0.3889,18,11,110
222,0.3289,76,51,0.375,64,40,0.3696,46,29,0.6667,9,3,0.0,4,4,0.1667,6,5,0.3889,18,11,111
224,0.3421,76,50,0.375,64,40,0.3696,46,29,0.6667,9,3,0.0,4,4,0.1667,6,5,0.3889,18,11,112
226,0.3553,76,49,0.3906,64,39,0.3913,46,28,0.6667,9,3,0.0,4,4,0.1667,6,5,0.3889,18,11,113
228,0.3684,76,48,0.3906,64,39,0.3913,46,28,0.6667,9,3,0.0,4,4,0.1667,6,5,0.4444,18,10,114
230,0.3684,76,48,0.3906,64,39,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,115
232,0.3684,76,48,0.3906,64,39,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,116
234,0.3684,76,48,0.4062,64,38,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,117
236,0.3684,76,48,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,118
238,0.3684,76,48,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,119
240,0.3816,76,47,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,120
242,0.3816,76,47,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,121
244,0.3947,76,46,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,122
246,0.3947,76,46,0.4219,64,37,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,123
248,0.3947,76,46,0.4375,64,36,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,124
250,0.3947,76,46,0.4531,64,35,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,125
252,0.3947,76,46,0.4531,64,35,0.4565,46,25,0.6667,9,3,0.0,4,4,0.1667,6,5,0.5,18,9,126
254,0.3947,76,46,0.4531,64,35,0.5,46,23,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,127
256,0.3947,76,46,0.4531,64,35,0.5,46,23,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,128
258,0.3947,76,46,0.4531,64,35,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,129
260,0.3947,76,46,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,130
262,0.4079,76,45,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,131
264,0.4079,76,45,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,132
266,0.4079,76,45,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,133
268,0.4211,76,44,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,134
270,0.4211,76,44,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,135
272,0.4211,76,44,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,136
274,0.4211,76,44,0.4688,64,34,0.5435,46,21,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,137
276,0.4211,76,44,0.4688,64,34,0.5652,46,20,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,138
278,0.4211,76,44,0.4688,64,34,0.5652,46,20,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,139
280,0.4211,76,44,0.4688,64,34,0.5652,46,20,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5,18,9,140
282,0.4342,76,43,0.4844,64,33,0.5652,46,20,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5556,18,8,141
284,0.4342,76,43,0.4844,64,33,0.587,46,19,0.7778,9,2,0.0,4,4,0.1667,6,5,0.5556,18,8,142
286,0.4474,76,42,0.5,64,32,0.587,46,19,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,143
288,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,144
290,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,145
292,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,146
294,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,147
296,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,148
298,0.4474,76,42,0.5,64,32,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,149
300,0.4605,76,41,0.5156,64,31,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,150
302,0.4605,76,41,0.5156,64,31,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,151
304,0.4737,76,40,0.5156,64,31,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,152
306,0.4737,76,40,0.5156,64,31,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,153
308,0.4868,76,39,0.5156,64,31,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,154
310,0.4868,76,39,0.5312,64,30,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,155
312,0.4868,76,39,0.5312,64,30,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,156
314,0.4868,76,39,0.5469,64,29,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,157
316,0.4868,76,39,0.5469,64,29,0.6087,46,18,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,158
318,0.4868,76,39,0.5469,64,29,0.6304,46,17,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,159
320,0.4868,76,39,0.5625,64,28,0.6304,46,17,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,160
322,0.5,76,38,0.5625,64,28,0.6304,46,17,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,161
324,0.5,76,38,0.5625,64,28,0.6304,46,17,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,162
326,0.5,76,38,0.5625,64,28,0.6522,46,16,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,163
328,0.5,76,38,0.5625,64,28,0.6522,46,16,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6111,18,7,164
330,0.5,76,38,0.5625,64,28,0.6522,46,16,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,165
332,0.5,76,38,0.5625,64,28,0.6522,46,16,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,166
334,0.5,76,38,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,167
336,0.5,76,38,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,168
338,0.5,76,38,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,169
340,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,170
342,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,171
344,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,172
346,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.1667,6,5,0.6667,18,6,173
348,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,174
350,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,175
352,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,176
354,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,177
356,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,178
358,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,179
360,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,180
362,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,181
364,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,182
366,0.5132,76,37,0.5625,64,28,0.6739,46,15,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,183
368,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,184
370,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,185
372,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,186
374,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,187
376,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,188
378,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,189
380,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,190
382,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,191
384,0.5132,76,37,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,192
386,0.5263,76,36,0.5625,64,28,0.6957,46,14,0.7778,9,2,0.25,4,3,0.3333,6,4,0.6667,18,6,193
388,0.5395,76,35,0.5625,64,28,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,194
390,0.5395,76,35,0.5625,64,28,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,195
392,0.5395,76,35,0.5781,64,27,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,196
394,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,197
396,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,198
398,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,199
400,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,200
402,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,201
404,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,202
406,0.5395,76,35,0.5938,64,26,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,203
408,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,204
410,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,205
412,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,206
414,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,207
416,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,208
418,0.5395,76,35,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,209
420,0.5395,76,35,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,210
422,0.5526,76,34,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.6667,18,6,211
