FrameIndex,Frame,Class_0,Class_0_pos,Class_0_total,Class_1,Class_1_pos,Class_1_total,Class_2,Class_2_pos,Class_2_total,Class_3,Class_3_pos,Class_3_total,Class_4,Class_4_pos,Class_4_total,Class_5,Class_5_pos,Class_5_total
164,328,0.4762845849802372,265,506,0.5458015267175573,119,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8214285714285714,15,84
165,330,0.48023715415019763,263,506,0.5458015267175573,119,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8214285714285714,15,84
166,332,0.48221343873517786,262,506,0.549618320610687,118,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8333333333333334,14,84
167,334,0.48221343873517786,262,506,0.5534351145038168,117,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8333333333333334,14,84
168,336,0.4841897233201581,261,506,0.5572519083969465,116,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8333333333333334,14,84
169,338,0.4861660079051383,260,506,0.5610687022900763,115,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8333333333333334,14,84
170,340,0.48814229249011853,259,506,0.5610687022900763,115,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8452380952380952,13,84
171,342,0.49011857707509876,258,506,0.5648854961832062,114,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8452380952380952,13,84
172,344,0.4920948616600791,257,506,0.5648854961832062,114,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8452380952380952,13,84
173,346,0.4920948616600791,257,506,0.5725190839694656,112,262,0.5692307692307692,28,65,0.3846153846153846,8,13,0.1428571428571429,18,21,0.8452380952380952,13,84
174,348,0.4920948616600791,257,506,0.5725190839694656,112,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
175,350,0.4920948616600791,257,506,0.5725190839694656,112,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
176,352,0.4920948616600791,257,506,0.5763358778625954,111,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
177,354,0.4920948616600791,257,506,0.5801526717557253,110,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
178,356,0.4920948616600791,257,506,0.5801526717557253,110,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
179,358,0.4920948616600791,257,506,0.5801526717557253,110,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
180,360,0.4920948616600791,257,506,0.5801526717557253,110,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
181,362,0.49604743083003955,255,506,0.5877862595419847,108,262,0.5692307692307692,28,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
182,364,0.4980237154150198,254,506,0.5877862595419847,108,262,0.5846153846153845,27,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
183,366,0.4980237154150198,254,506,0.5877862595419847,108,262,0.5846153846153845,27,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
184,368,0.4980237154150198,254,506,0.5916030534351144,107,262,0.5846153846153845,27,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
185,370,0.4980237154150198,254,506,0.5916030534351144,107,262,0.5846153846153845,27,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
186,372,0.5019762845849802,252,506,0.6030534351145038,104,262,0.5846153846153845,27,65,0.46153846153846156,7,13,0.1428571428571429,18,21,0.8452380952380952,13,84
187,374,0.5019762845849802,252,506,0.6030534351145038,104,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8452380952380952,13,84
188,376,0.5019762845849802,252,506,0.6030534351145038,104,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8452380952380952,13,84
189,378,0.5059288537549407,250,506,0.6030534351145038,104,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8452380952380952,13,84
190,380,0.5079051383399209,249,506,0.6068702290076335,103,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8452380952380952,13,84
191,382,0.5079051383399209,249,506,0.6068702290076335,103,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
192,384,0.5098814229249011,248,506,0.6145038167938932,101,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
193,386,0.5118577075098814,247,506,0.6145038167938932,101,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
194,388,0.5138339920948616,246,506,0.6145038167938932,101,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
195,390,0.5138339920948616,246,506,0.6145038167938932,101,262,0.5846153846153845,27,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
196,392,0.5158102766798419,245,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
197,394,0.5197628458498024,243,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
198,396,0.5197628458498024,243,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
199,398,0.5197628458498024,243,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
200,400,0.5197628458498024,243,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
201,402,0.5217391304347826,242,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
202,404,0.5217391304347826,242,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
203,406,0.5276679841897234,239,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
204,408,0.5296442687747036,238,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
205,410,0.5316205533596838,237,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
206,412,0.5316205533596838,237,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
207,414,0.5316205533596838,237,506,0.6183206106870229,100,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
208,416,0.5316205533596838,237,506,0.6221374045801527,99,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
209,418,0.5335968379446641,236,506,0.6221374045801527,99,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
210,420,0.5335968379446641,236,506,0.6259541984732824,98,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
211,422,0.5355731225296443,235,506,0.6259541984732824,98,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
212,424,0.5375494071146245,234,506,0.6297709923664122,97,262,0.6,26,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
213,426,0.541501976284585,232,506,0.6297709923664122,97,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
214,428,0.5454545454545454,230,506,0.6297709923664122,97,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
215,430,0.5474308300395256,229,506,0.6297709923664122,97,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
216,432,0.5494071146245059,228,506,0.6297709923664122,97,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
217,434,0.5513833992094861,227,506,0.633587786259542,96,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
218,436,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
219,438,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
220,440,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
221,442,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
222,444,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
223,446,0.5513833992094861,227,506,0.6374045801526718,95,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
224,448,0.5513833992094861,227,506,0.6412213740458015,94,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
225,450,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
226,452,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
227,454,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
228,456,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
229,458,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
230,460,0.5513833992094861,227,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
231,462,0.5533596837944664,226,506,0.6488549618320612,92,262,0.6153846153846154,25,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
232,464,0.5533596837944664,226,506,0.6488549618320612,92,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
233,466,0.5553359683794467,225,506,0.6488549618320612,92,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
234,468,0.5553359683794467,225,506,0.6526717557251909,91,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
235,470,0.5573122529644269,224,506,0.6526717557251909,91,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
236,472,0.5573122529644269,224,506,0.6526717557251909,91,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
237,474,0.5592885375494071,223,506,0.6564885496183206,90,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8571428571428572,12,84
238,476,0.5612648221343873,222,506,0.6564885496183206,90,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.1428571428571429,18,21,0.8690476190476191,11,84
239,478,0.5632411067193677,221,506,0.6564885496183206,90,262,0.6307692307692307,24,65,0.5384615384615384,6,13,0.19047619047619047,17,21,0.8690476190476191,11,84
