CellID,Subtype,PrevFrame,Frame,TimeSec,CombinedScore,ProbabilityScore,ShapeScore,TextureIntensityScore,RawTextureDelta,HistogramDelta,CombinedStable,ProbabilityStable,ShapeStable,TextureIntensityStable,ChangeThreshold
84.0,semi_sickled,190,191,47.75,0.011896103993058205,0.022194936871528625,0.0055512189865112305,0.004300810396671295,0.00423760712146759,0.004364013671875,True,True,True,True,0.05
84.0,semi_sickled,191,192,48.0,0.04620484607294202,0.08987735211849213,0.023830099031329155,0.007653482258319855,0.01036311686038971,0.00494384765625,True,False,True,True,0.05
84.0,semi_sickled,192,193,48.25,0.012573271078872494,0.02534748613834381,0.005035490728914738,0.002687419473659247,0.0019263526191934943,0.003448486328125,True,True,True,True,0.05
84.0,semi_sickled,193,194,48.5,0.006773327285191044,0.012389644980430603,0.0034322806168347597,0.0024646843085065484,0.002060716273263097,0.00286865234375,True,True,True,True,0.05
84.0,semi_sickled,194,195,48.75,0.06657031822251155,0.14282648265361786,0.024058952927589417,0.004076366545632482,0.004582176450639963,0.003570556640625,False,False,True,True,0.05
84.0,semi_sickled,195,196,49.0,0.014890122856013476,0.005056992173194885,0.03092639334499836,0.008172353263944387,0.012468974106013775,0.003875732421875,True,True,True,True,0.05
84.0,semi_sickled,196,197,49.25,0.011539519019424916,0.022305071353912354,0.004422720521688461,0.00427815318107605,0.0041922926902771,0.004364013671875,True,True,True,True,0.05
84.0,semi_sickled,197,198,49.5,0.02713217977434397,0.052988067269325256,0.014075074344873428,0.00404270738363266,0.00433175265789032,0.003753662109375,True,False,True,True,0.05
84.0,semi_sickled,198,199,49.75,0.020116654090816158,0.03798452019691467,0.011620577424764633,0.0034225756535306573,0.0028168309945613146,0.0040283203125,True,True,True,True,0.05
84.0,semi_sickled,199,200,50.0,0.03927822542609647,0.0794699639081955,0.017893938347697258,0.0049094457644969225,0.005088666919618845,0.004730224609375,True,False,True,True,0.05
84.0,semi_sickled,200,201,50.25,0.024500002252170815,0.04850323498249054,0.012243314646184444,0.0032541925320401788,0.0025410999078303576,0.00396728515625,True,True,True,True,0.05
84.0,semi_sickled,201,202,50.5,0.013056374789448455,0.026111170649528503,0.0057088653557002544,0.0024552146205678582,0.0021028120536357164,0.0028076171875,True,True,True,True,0.05
84.0,semi_sickled,202,203,50.75,0.008012255653738976,0.005448400974273682,0.013192422688007355,0.004862189292907715,0.00496363639831543,0.0047607421875,True,True,True,True,0.05
84.0,semi_sickled,203,204,51.0,0.006542747560888529,0.011042028665542603,0.004544584080576897,0.002141326665878296,0.0010172724723815918,0.003265380859375,True,True,True,True,0.05
84.0,semi_sickled,204,205,51.25,0.01143934598658234,0.021228522062301636,0.005324869882315397,0.004336930811405182,0.004187777638435364,0.004486083984375,True,True,True,True,0.05
84.0,semi_sickled,205,206,51.5,0.011151060022530147,0.02342689037322998,0.0036733634769916534,0.0019785066251643,0.0019428530940786004,0.00201416015625,True,True,True,True,0.05
85.0,semi_sickled,215,216,54.0,0.021769455121830105,0.017632752656936646,0.029322287067770958,0.01781421434134245,0.0224448349326849,0.01318359375,True,True,True,True,0.05
85.0,semi_sickled,216,217,54.25,0.049146226188167934,0.11326754093170166,0.005172115284949541,0.008115877863019705,0.00948737096041441,0.006744384765625,True,False,True,True,0.05
85.0,semi_sickled,217,218,54.5,0.018825374729931354,0.012472659349441528,0.0339820496737957,0.007770374417304993,0.007545143365859985,0.00799560546875,True,True,True,True,0.05
85.0,semi_sickled,218,219,54.75,0.024817848298698663,0.038052767515182495,0.02219962887465954,0.007307484745979309,0.007504373788833618,0.007110595703125,True,True,True,True,0.05
85.0,semi_sickled,219,220,55.0,0.016491918428801003,0.03500951826572418,0.004838526714593172,0.003178507089614868,0.0031831860542297363,0.003173828125,True,True,True,True,0.05
85.0,semi_sickled,220,221,55.25,0.04442171939881519,0.09205324947834015,0.017980696633458138,0.0052287031430751085,0.005238900426775217,0.005218505859375,True,False,True,True,0.05
85.0,semi_sickled,221,222,55.5,0.019695633760420606,0.04329173266887665,0.004867461044341326,0.0027013173094019294,0.0029612283688038588,0.00244140625,True,True,True,True,0.05
85.0,semi_sickled,222,223,55.75,0.033355589327402416,0.056892797350883484,0.025721507146954536,0.006383771542459726,0.008067836053669453,0.00469970703125,True,False,True,True,0.05
85.0,semi_sickled,223,224,56.0,0.029136193706654014,0.06695394963026047,0.004651055205613375,0.002906978130340576,0.0026401281356811523,0.003173828125,True,False,True,True,0.05
85.0,semi_sickled,224,225,56.25,0.003100939333671704,0.004839301109313965,0.0012126393849030137,0.002963180420920253,0.004278411623090506,0.00164794921875,True,True,True,True,0.05
85.0,semi_sickled,225,226,56.5,0.005283342598704621,0.009908176958560944,0.001471008057706058,0.0032208759803324938,0.0045191445387899876,0.001922607421875,True,True,True,True,0.05
85.0,semi_sickled,226,227,56.75,0.011597919442283455,0.025708749890327454,0.0025936549063771963,0.0016265610756818205,0.000598092854488641,0.002655029296875,True,True,True,True,0.05
85.0,semi_sickled,227,228,57.0,0.019960372836794704,0.04295308142900467,0.004218786023557186,0.0052102606277912855,0.007307728286832571,0.00311279296875,True,True,True,True,0.05
85.0,semi_sickled,228,229,57.25,0.003931674751220271,0.00410056859254837,0.004738754127174616,0.002531533478759229,0.0031709771137684584,0.00189208984375,True,True,True,True,0.05
85.0,semi_sickled,229,230,57.5,0.008096036268398166,0.010956913232803345,0.009260290302336216,0.0018886774778366089,0.0010612905025482178,0.002716064453125,True,True,True,True,0.05
87.0,semi_sickled,218,219,54.75,0.025113279256038366,0.03511768579483032,0.02468014322221279,0.009712619241327047,0.009384955279529095,0.010040283203125,True,True,True,True,0.05
87.0,semi_sickled,219,220,55.0,0.02325095215346664,0.03088662028312683,0.023778118193149567,0.010295850690454245,0.01488491427153349,0.005706787109375,True,True,True,True,0.05
87.0,semi_sickled,220,221,55.25,0.024124119791667908,0.03929142653942108,0.019849715754389763,0.005840594647452235,0.0052724978886544704,0.00640869140625,True,True,True,True,0.05
87.0,semi_sickled,221,222,55.5,0.01195119863259606,0.021465778350830078,0.006662348750978708,0.004132260917685926,0.003839473007246852,0.004425048828125,True,True,True,True,0.05
87.0,semi_sickled,222,223,55.75,0.020452186395414174,0.042315736413002014,0.0071074641309678555,0.004153117537498474,0.0034844577312469482,0.00482177734375,True,True,True,True,0.05
87.0,semi_sickled,223,224,56.0,0.041509391978615896,0.08728407323360443,0.01598702371120453,0.0040012175450101495,0.002112542511895299,0.005889892578125,True,False,True,True,0.05
87.0,semi_sickled,224,225,56.25,0.03687080653035082,0.0773964375257492,0.014375090599060059,0.0035237992415204644,0.002958243014290929,0.00408935546875,True,False,True,True,0.05
87.0,semi_sickled,225,226,56.5,0.020110700087388977,0.03597773611545563,0.013498335145413876,0.00398075336124748,0.00320076453499496,0.0047607421875,True,True,True,True,0.05
87.0,semi_sickled,226,227,56.75,0.030763960327021778,0.049148380756378174,0.02648506499826908,0.007339341100305319,0.008697236888110638,0.0059814453125,True,True,True,True,0.05
87.0,semi_sickled,227,228,57.0,0.03439370606793091,0.06346157193183899,0.021945185959339142,0.005313048837706447,0.006597777362912893,0.0040283203125,True,False,True,True,0.05
87.0,semi_sickled,228,229,57.25,0.026075112883700062,0.06051909923553467,0.0012243612436577678,0.005755787016823888,0.007178077939897776,0.00433349609375,True,False,True,True,0.05
87.0,semi_sickled,229,230,57.5,0.0066581118036992855,0.008227318525314331,0.007089827209711075,0.0035429794806987047,0.0042173066176474094,0.00286865234375,True,True,True,True,0.05
87.0,semi_sickled,230,231,57.75,0.019384495611302555,0.04295484721660614,0.00427218759432435,0.0028291642665863037,0.0020572543144226074,0.00360107421875,True,True,True,True,0.05
87.0,semi_sickled,231,232,58.0,0.004228281218092888,0.0016059130430221558,0.006558259949088097,0.00516210007481277,0.00629587983712554,0.0040283203125,True,True,True,True,0.05
87.0,semi_sickled,232,233,58.25,0.008840963011607528,0.00740070641040802,0.014445384033024311,0.0032991841435432434,0.004126444458961487,0.002471923828125,True,True,True,True,0.05
87.0,semi_sickled,233,234,58.5,0.009801764448639005,0.012167394161224365,0.010386374779045582,0.005198302445933223,0.0063682845793664455,0.0040283203125,True,True,True,True,0.05
87.0,semi_sickled,234,235,58.75,0.005525590066099539,0.006142601370811462,0.0065882857888937,0.0030505979666486382,0.0031104732770472765,0.00299072265625,True,True,True,True,0.05
88.0,final_sickled,145,146,36.5,0.011939757392974572,0.02466200292110443,0.003375980304554105,0.003573452471755445,0.00272185611538589,0.004425048828125,True,True,True,True,0.05
88.0,final_sickled,146,147,36.75,0.006143039521703031,0.009916245937347412,0.004465510603040457,0.002454449742799625,0.0009110967512242496,0.003997802734375,True,True,True,True,0.05
88.0,final_sickled,147,148,37.0,0.03867880572797731,0.07373113930225372,0.021541541442275047,0.006587242009118199,0.007193038705736399,0.0059814453125,True,False,True,True,0.05
88.0,final_sickled,148,149,37.25,0.012149257187653955,,0.017572231590747833,0.004557093023322523,0.0035599868278950453,0.00555419921875,True,,True,True,0.05
88.0,final_sickled,149,150,37.5,0.002859407929160322,,0.0013710226630792022,0.004943147301673889,0.004545718431472778,0.005340576171875,True,,True,True,0.05
88.0,final_sickled,150,151,37.75,0.021451636718120427,0.047102466225624084,0.0024482866283506155,0.007014999631792307,0.008689423091709614,0.005340576171875,True,True,True,True,0.05
88.0,final_sickled,151,152,38.0,0.045355809619650245,0.10989387333393097,0.001634557731449604,0.0033046603202819824,0.002245306968688965,0.004364013671875,True,False,True,True,0.05
88.0,final_sickled,152,153,38.25,0.029649510919989554,0.06358733028173447,0.010133843868970871,0.0026709338126238436,0.0007642309064976871,0.00457763671875,True,False,True,True,0.05
88.0,final_sickled,153,154,38.5,0.024114565539639442,0.03468286991119385,0.026417097076773643,0.0039817343931645155,0.004392912145704031,0.003570556640625,True,True,True,True,0.05
88.0,final_sickled,154,155,38.75,0.02869961513206363,0.044621214270591736,0.026034647598862648,0.006956011056900024,0.007991611957550049,0.00592041015625,True,True,True,True,0.05
88.0,final_sickled,155,156,39.0,0.012302333209663629,0.011604435741901398,0.01726190559566021,0.006475567817687988,0.0070612430572509766,0.005889892578125,True,True,True,True,0.05
88.0,final_sickled,156,157,39.25,0.016963925072923304,0.026768982410430908,0.013580049388110638,0.006013259291648865,0.0070521533489227295,0.004974365234375,True,True,True,True,0.05
88.0,final_sickled,157,158,39.5,0.023064681381219997,0.034969352185726166,0.023551806807518005,0.0033352324971929193,0.0021233458537608385,0.004547119140625,True,True,True,True,0.05
88.0,final_sickled,158,159,39.75,0.016185288032284008,0.024977155029773712,0.015585456974804401,0.0029580643167719245,0.002742300508543849,0.003173828125,True,True,True,True,0.05
91.0,semi_sickled,335,336,84.0,0.018453458364820107,0.04055500775575638,0.0023119617253541946,0.005689074634574354,0.0036572020035237074,0.007720947265625,True,True,True,True,0.05
91.0,semi_sickled,336,337,84.25,0.0015151855448493734,0.0002375394105911255,0.0025795463006943464,0.002069314301479608,0.0010258356342092156,0.00311279296875,True,True,True,True,0.05
91.0,semi_sickled,337,338,84.5,0.012555428792256861,0.013331808149814606,0.01786852441728115,0.0038748879451304674,0.004392842296510935,0.00335693359375,True,True,True,True,0.05
91.0,semi_sickled,338,339,84.75,0.009606310472008772,0.008702181279659271,0.0153227299451828,0.0030499299173243344,0.0015222231158986688,0.00457763671875,True,True,True,True,0.05
91.0,semi_sickled,339,340,85.0,0.013538789376616477,0.015392303466796875,0.015046022832393646,0.008463039994239807,0.012378960847854614,0.004547119140625,True,True,True,True,0.05
91.0,semi_sickled,340,341,85.25,0.01936885343166068,0.025340169668197632,0.021903032436966896,0.0062668968457728624,0.007559428457170725,0.004974365234375,True,True,True,True,0.05
92.0,semi_sickled,174,175,43.75,0.05258648352464661,0.11548373848199844,0.013292043469846249,0.006963091669604182,0.0074564567767083645,0.0064697265625,False,False,True,True,0.05
92.0,semi_sickled,175,176,44.0,0.009709865064360201,0.004388533532619476,0.016046956181526184,0.009352067951112986,0.011288364417850971,0.007415771484375,True,True,True,True,0.05
92.0,semi_sickled,176,177,44.25,0.037715949199628084,0.055663421750068665,0.039165157824754715,0.006971101043745875,0.006312807556241751,0.00762939453125,True,False,True,True,0.05
92.0,semi_sickled,177,178,44.5,0.023193133156746627,0.03665991127490997,0.020698482170701027,0.005138799548149109,0.0031364858150482178,0.00714111328125,True,True,True,True,0.05
92.0,semi_sickled,178,179,44.75,0.008177645012619906,0.012634404003620148,0.007142402231693268,0.0024961705203168094,0.0011166086187586188,0.003875732421875,True,True,True,True,0.05
92.0,semi_sickled,179,180,45.0,0.012689004850108175,0.007684625685214996,0.02357771433889866,0.0054518182296305895,0.005959788803011179,0.00494384765625,True,True,True,True,0.05
92.0,semi_sickled,180,181,45.25,0.01991171883419156,0.022942282259464264,0.026803692802786827,0.005414053797721863,0.007043927907943726,0.0037841796875,True,True,True,True,0.05
92.0,semi_sickled,181,182,45.5,0.00350411954568699,0.0003119334578514099,0.006303198169916868,0.004692907212302089,0.0053574941121041775,0.0040283203125,True,True,True,True,0.05
92.0,semi_sickled,182,183,45.75,0.023850390512961894,0.032724976539611816,0.028162119910120964,0.003614631714299321,0.004146988037973642,0.003082275390625,True,True,True,True,0.05
93.0,final_sickled,81,82,20.5,0.017906734929420055,0.027200600132346153,0.014763793908059597,0.007436668034642935,0.00834257435053587,0.00653076171875,True,True,True,True,0.05
93.0,final_sickled,82,83,20.75,0.009610344795510173,0.01799633726477623,0.003673327388241887,0.004504581214860082,0.004889289382845163,0.004119873046875,True,True,True,True,0.05
93.0,final_sickled,83,84,21.0,0.00544311799458228,0.011456233449280262,0.0009255802724510431,0.0021466860780492425,0.002492835046723485,0.001800537109375,True,True,True,True,0.05
93.0,final_sickled,84,85,21.25,0.0029175510397180912,0.0016344580799341202,0.004287101794034243,0.003053128719329834,0.003359675407409668,0.00274658203125,True,True,True,True,0.05
93.0,final_sickled,85,86,21.5,0.001810340490192175,0.0019157379865646362,0.0015286225825548172,0.0020361095666885376,0.0016918480396270752,0.00238037109375,True,True,True,True,0.05
93.0,final_sickled,86,87,21.75,0.001984646891651209,0.0009150728583335876,0.0035969812888652086,0.0014386971888598055,0.0007106463308446109,0.002166748046875,True,True,True,True,0.05
98.0,final_sickled,172,173,43.25,0.02267744934652001,0.03675878793001175,0.01686185598373413,0.008289138320833445,0.00952871609479189,0.007049560546875,True,True,True,True,0.05
98.0,final_sickled,173,174,43.5,0.023392635548952965,0.042235784232616425,0.015397722832858562,0.004436475457623601,0.005027736071497202,0.00384521484375,True,True,True,True,0.05
98.0,final_sickled,174,175,43.75,0.009672629775013776,0.0172833651304245,0.003947048913687468,0.005511266412213445,0.005987132433801889,0.005035400390625,True,True,True,True,0.05
98.0,final_sickled,175,176,44.0,0.02741470237961039,0.051487356424331665,0.0148473484441638,0.006492751417681575,0.00730923330411315,0.00567626953125,True,False,True,True,0.05
98.0,final_sickled,176,177,44.25,0.008453397487755865,0.005290329456329346,0.014012244530022144,0.005731920478865504,0.0073744854889810085,0.00408935546875,True,True,True,True,0.05
98.0,final_sickled,177,178,44.5,0.03148568960605189,0.054025813937187195,0.023665355518460274,0.006369958398863673,0.007796069141477346,0.00494384765625,True,False,True,True,0.05
98.0,final_sickled,178,179,44.75,0.02270292472676374,0.04483143985271454,0.01088660303503275,0.00384015089366585,0.0038961220998317003,0.0037841796875,True,True,True,True,0.05
98.0,final_sickled,179,180,45.0,0.017687565379310398,0.012339368462562561,0.03353169187903404,0.00406290334649384,0.0042805918492376804,0.00384521484375,True,True,True,True,0.05
98.0,final_sickled,180,181,45.25,0.023221556922362656,0.04898258298635483,0.008854084648191929,0.0021183764038141817,0.0008798192138783634,0.00335693359375,True,True,True,True,0.05
98.0,final_sickled,181,182,45.5,0.010854721080977469,0.004174858331680298,0.02207201160490513,0.005838294746354222,0.005695144180208445,0.0059814453125,True,True,True,True,0.05
98.0,final_sickled,182,183,45.75,0.017036322224885228,0.02334565669298172,0.01953105442225933,0.003448761999607086,0.004334047436714172,0.0025634765625,True,True,True,True,0.05
98.0,final_sickled,183,184,46.0,0.0148306701797992,0.031010888516902924,0.0034921944607049227,0.004816186847165227,0.005176807288080454,0.00445556640625,True,True,True,True,0.05
99.0,semi_sickled,301,302,75.5,0.017017830698750916,0.0378008633852005,0.0,0.007589941378682852,0.008038769476115704,0.00714111328125,True,True,True,True,0.05
99.0,semi_sickled,302,303,75.75,0.03427726291120053,0.08242230117321014,0.0,0.005233369767665863,0.005919620394706726,0.004547119140625,True,False,True,True,0.05
99.0,semi_sickled,303,304,76.0,0.013417753722751514,0.02809901535511017,0.002685943618416786,0.004952269257046282,0.0034042943734675646,0.006500244140625,True,True,True,True,0.05
99.0,semi_sickled,304,305,76.25,0.012438221846241503,0.023360610008239746,0.0030821349937468767,0.008060922380536795,0.00992677640169859,0.006195068359375,True,True,True,True,0.05
99.0,semi_sickled,305,306,76.5,0.020200038561597466,0.03311322629451752,0.01556647103279829,0.006025932729244232,0.005582138895988464,0.0064697265625,True,True,True,True,0.05
99.0,semi_sickled,306,307,76.75,0.005759223201312125,0.002546936273574829,0.00794176384806633,0.00784332538023591,0.00958313513547182,0.006103515625,True,True,True,True,0.05
99.0,semi_sickled,307,308,77.0,0.006697700172662735,0.0007024556398391724,0.013807885348796844,0.006335832178592682,0.005835726857185364,0.0068359375,True,True,True,True,0.05
99.0,semi_sickled,308,309,77.25,0.015761662647128104,0.024569138884544373,0.011764183640480042,0.0072661712765693665,0.009802117943763733,0.004730224609375,True,True,True,True,0.05
100.0,semi_sickled,186,187,46.75,0.028978062374517326,0.04788045585155487,0.018933439627289772,0.012796704657375813,0.018971094861626625,0.006622314453125,True,True,True,True,0.05
100.0,semi_sickled,187,188,47.0,0.019244316418189557,0.03031007945537567,0.01641702465713024,0.0054973040241748095,0.004463846329599619,0.00653076171875,True,True,True,True,0.05
100.0,semi_sickled,188,189,47.25,0.01563606390263885,0.01666302978992462,0.019720695912837982,0.00827443366870284,0.009743447415530682,0.006805419921875,True,True,True,True,0.05
100.0,semi_sickled,189,190,47.5,0.009973251284100116,0.011336848139762878,0.010340257547795773,0.007277687545865774,0.009458939544856548,0.005096435546875,True,True,True,True,0.05
100.0,semi_sickled,190,191,47.75,0.0074620044848416,0.01393425464630127,0.002774181542918086,0.0036693563451990485,0.003157804487273097,0.004180908203125,True,True,True,True,0.05
100.0,semi_sickled,191,192,48.0,0.02470241041155532,0.034593433141708374,0.02654501236975193,0.006297131301835179,0.007772485259920359,0.00482177734375,True,True,True,True,0.05
102.0,semi_sickled,300,301,75.25,0.003024194936733693,0.0018266886472702026,0.0037182702217251062,0.003968499600887299,0.002565905451774597,0.00537109375,True,True,True,True,0.05
102.0,semi_sickled,301,302,75.5,0.01631176812807098,0.034024663269519806,0.0033526390325278044,0.006113916635513306,0.008352100849151611,0.003875732421875,True,True,True,True,0.05
102.0,semi_sickled,302,303,75.75,0.009188075218116864,0.005661904811859131,0.017247891053557396,0.0035462056985124946,0.003704960225149989,0.003387451171875,True,True,True,True,0.05
102.0,semi_sickled,303,304,76.0,0.016890229342971,0.037543851882219315,0.002762962831184268,0.00362260639667511,0.0022098124027252197,0.005035400390625,True,True,True,True,0.05
102.0,semi_sickled,304,305,76.25,0.018279818634619006,0.04262625798583031,0.0008632386452518404,0.0037087276577949524,0.002931371331214905,0.004486083984375,True,True,True,True,0.05
102.0,semi_sickled,305,306,76.5,0.009410076407948508,0.008920088410377502,0.014468365348875523,0.0031124526867643,0.0023491729516535997,0.003875732421875,True,True,True,True,0.05
104.0,semi_sickled,185,186,46.5,0.012719355936860665,0.022641360759735107,0.008505882695317268,0.002743010758422315,0.0024037461262196302,0.003082275390625,True,True,True,True,0.05
104.0,semi_sickled,186,187,46.75,0.02526277017313987,0.04723997414112091,0.013467938639223576,0.006612007971853018,0.008097062818706036,0.005126953125,True,True,True,True,0.05
104.0,semi_sickled,187,188,47.0,0.019262530782725662,0.032062828540802,0.014519724063575268,0.00542198377661407,0.00507614528760314,0.005767822265625,True,True,True,True,0.05
104.0,semi_sickled,188,189,47.25,0.01669512467342429,0.036762550473213196,0.0032562490087002516,0.003401669324375689,0.003080194117501378,0.00372314453125,True,True,True,True,0.05
104.0,semi_sickled,189,190,47.5,0.010191181302070619,0.02128760516643524,0.0021798948291689157,0.003652704181149602,0.004070545081049204,0.00323486328125,True,True,True,True,0.05
104.0,semi_sickled,190,191,47.75,0.020273942867061124,0.03705090284347534,0.013090359978377819,0.0034878229489549994,0.003588194726034999,0.003387451171875,True,True,True,True,0.05
107.0,final_sickled,149,150,37.5,0.11477879921440036,0.24795448780059814,0.037174951285123825,0.010343084577471018,0.013514538295567036,0.007171630859375,False,False,True,True,0.05
107.0,final_sickled,150,151,37.75,0.029415683721890674,0.06980693340301514,0.0019211649196222425,0.003282010555267334,0.002962946891784668,0.00360107421875,True,False,True,True,0.05
107.0,final_sickled,151,152,38.0,0.009176075423602013,0.008530430495738983,0.01291347574442625,0.004976746859028935,0.004277224186807871,0.00567626953125,True,True,True,True,0.05
107.0,final_sickled,152,153,38.25,0.007434042834211141,0.0040680766105651855,0.013686630874872208,0.004065965535119176,0.005080173257738352,0.0030517578125,True,True,True,True,0.05
107.0,final_sickled,153,154,38.5,0.008190498303156346,0.015289530158042908,0.0034315495286136866,0.003494575619697571,0.0036932528018951416,0.0032958984375,True,True,True,True,0.05
107.0,final_sickled,154,155,38.75,0.008494449034333228,0.000299990177154541,0.02219824492931366,0.002420268952846527,0.0013920515775680542,0.003448486328125,True,True,True,True,0.05
107.0,final_sickled,155,156,39.0,0.010788988345302642,0.019753463566303253,0.003987263422459364,0.005968242883682251,0.008365929126739502,0.003570556640625,True,True,True,True,0.05
107.0,final_sickled,156,157,39.25,0.007506384344742401,0.008662164211273193,0.01056592632085085,0.001373777791741304,0.0004282196459826082,0.0023193359375,True,True,True,True,0.05
109.0,semi_sickled,216,217,54.25,0.009361906431149692,0.008164100348949432,0.013827238231897354,0.005026931641623378,0.005506744142621756,0.004547119140625,True,True,True,True,0.05
109.0,semi_sickled,217,218,54.5,0.0047470290097408,0.006767638027667999,0.0036855286452919245,0.0030001550912857056,0.0017888844013214111,0.00421142578125,True,True,True,True,0.05
109.0,semi_sickled,218,219,54.75,0.021373794798273595,0.03566816449165344,0.0163212101906538,0.005576421739533544,0.004500011447817087,0.00665283203125,True,True,True,True,0.05
109.0,semi_sickled,219,220,55.0,0.0039266951382160185,0.004453778266906738,0.003376692533493042,0.0038533657789230347,0.0033732354640960693,0.00433349609375,True,True,True,True,0.05
109.0,semi_sickled,220,221,55.25,0.004720542213181034,0.008524492383003235,0.0017309029353782535,0.0028197169303894043,0.0003904104232788086,0.0052490234375,True,True,True,True,0.05
109.0,semi_sickled,221,222,55.5,0.008767392439767718,0.005077794194221497,0.015546509064733982,0.005179986357688904,0.005904406309127808,0.00445556640625,True,True,True,True,0.05
110.0,semi_sickled,382,383,95.75,0.022937197785358875,0.03624852001667023,0.020272085443139076,0.005370239494368434,0.007291992660611868,0.003448486328125,True,True,True,True,0.05
110.0,semi_sickled,383,384,96.0,0.006416060082847253,0.011260069906711578,0.002526167780160904,0.004111493588425219,0.003675868036225438,0.004547119140625,True,True,True,True,0.05
110.0,semi_sickled,384,385,96.25,0.011158040518057532,0.013733826577663422,0.014142031781375408,0.0028591950540430844,0.0016290346393361688,0.00408935546875,True,True,True,True,0.05
110.0,semi_sickled,385,386,96.5,0.004510713764466346,0.007910706102848053,0.001714292448014021,0.002985715866088867,0.0026144981384277344,0.00335693359375,True,True,True,True,0.05
110.0,semi_sickled,386,387,96.75,0.015637805685400963,0.021067287772893906,0.017024509608745575,0.005009248852729797,0.004555851221084595,0.005462646484375,True,True,True,True,0.05
110.0,semi_sickled,387,388,97.0,0.023689635962364265,0.04528374597430229,0.014063797891139984,0.0026152332429774106,0.0018735328922048211,0.00335693359375,True,True,True,True,0.05
113.0,semi_sickled,203,204,51.0,0.008421158569399267,0.013775907456874847,0.004178589675575495,0.005793156800791621,0.006367807742208242,0.005218505859375,True,True,True,True,0.05
113.0,semi_sickled,204,205,51.25,0.01634737226413563,0.017924576997756958,0.022325001657009125,0.005455163540318608,0.005783373955637217,0.005126953125,True,True,True,True,0.05
113.0,semi_sickled,205,206,51.5,0.036253837682306764,0.06874169409275055,0.02034807577729225,0.006541334092617035,0.00679604709148407,0.00628662109375,True,False,True,True,0.05
113.0,semi_sickled,206,207,51.75,0.010892339015845208,0.02154088020324707,0.0030491191428154707,0.004835180938243866,0.006160840392112732,0.003509521484375,True,True,True,True,0.05
113.0,semi_sickled,207,208,52.0,0.00738675826578401,0.003627792000770569,0.014582247473299503,0.0033274193992838264,0.0020466845016926527,0.004608154296875,True,True,True,True,0.05
113.0,semi_sickled,208,209,52.25,0.014054280996788293,0.014011994004249573,0.020326435565948486,0.005340923788025975,0.0065619745291769505,0.004119873046875,True,True,True,True,0.05
113.0,semi_sickled,209,210,52.5,0.008887294633314013,0.009067296981811523,0.013279424048960209,0.002450309693813324,0.001757308840751648,0.003143310546875,True,True,True,True,0.05
113.0,semi_sickled,210,211,52.75,0.014045024942606687,0.019477225840091705,0.01632373221218586,0.002163313329219818,0.0015800446271896362,0.00274658203125,True,True,True,True,0.05
113.0,semi_sickled,211,212,53.0,0.024056134570855647,0.03371574729681015,0.02643253467977047,0.0052737940568476915,0.005298564676195383,0.0052490234375,True,True,True,True,0.05
114.0,final_sickled,143,144,36.0,0.02887338402797468,0.06346942484378815,0.00596501724794507,0.005591432214714587,0.0020886261481791735,0.00909423828125,True,False,True,True,0.05
114.0,final_sickled,144,145,36.25,0.023110184352844954,0.03138674795627594,0.021653244271874428,0.011907398700714111,0.014903664588928223,0.0089111328125,True,True,True,True,0.05
114.0,final_sickled,145,146,36.5,0.0257577815791592,0.037414610385894775,0.023878470063209534,0.009737891610711813,0.012365187518298626,0.007110595703125,True,True,True,True,0.05
114.0,final_sickled,146,147,36.75,0.04770052197854967,0.0982617735862732,0.01891428790986538,0.007103247102349997,0.008286084048449993,0.00592041015625,True,False,True,True,0.05
114.0,final_sickled,147,148,37.0,0.03719057396519929,0.06866742670536041,0.021632065996527672,0.008609520737081766,0.008796189911663532,0.0084228515625,True,False,True,True,0.05
114.0,final_sickled,148,149,37.25,0.06223783544264734,0.13997064530849457,0.014844846911728382,0.004215523600578308,0.003731340169906616,0.00469970703125,False,False,True,True,0.05
114.0,final_sickled,149,150,37.5,0.037185848224908113,0.07457602024078369,0.018760470673441887,0.003157101571559906,0.002438470721244812,0.003875732421875,True,False,True,True,0.05
114.0,final_sickled,150,151,37.75,0.006274813314666972,0.004379719495773315,0.01122258324176073,0.0023800855269655585,0.002532387850806117,0.002227783203125,True,True,True,True,0.05
114.0,final_sickled,151,152,38.0,0.06565551746170968,0.13651426136493683,0.02482832781970501,0.009439592715352774,0.009296665899455547,0.00958251953125,False,False,True,True,0.05
114.0,final_sickled,152,153,38.25,0.05180913684889674,0.09977716952562332,0.028311261907219887,0.007957309484481812,0.006301581859588623,0.009613037109375,False,False,True,True,0.05
114.0,final_sickled,153,154,38.5,0.012383398890960962,0.020693622529506683,0.007940873503684998,0.005306576611474156,0.006035516504198313,0.00457763671875,True,True,True,True,0.05
114.0,final_sickled,154,155,38.75,0.03688575915293768,0.060995206236839294,0.03254004195332527,0.004394647898152471,0.004425282124429941,0.004364013671875,True,False,True,True,0.05
114.0,final_sickled,155,156,39.0,0.026211462682113055,0.06064106523990631,0.0038597481325268745,0.0024164989590644836,0.0016286522150039673,0.003204345703125,True,False,True,True,0.05
114.0,final_sickled,156,157,39.25,0.04218464206205681,0.04333065450191498,0.06602943688631058,0.0069683094043284655,0.007649997714906931,0.00628662109375,True,True,False,True,0.05
