Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
438,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,219
440,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,220
442,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,221
444,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,222
446,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,223
448,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,224
450,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,225
452,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,226
454,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,227
456,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,228
458,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,229
460,0.5,120,60,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,230
462,0.5083,120,59,0.6615,65,22,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,231
464,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,232
466,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,233
468,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,234
470,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,235
472,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,236
474,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,237
476,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,238
478,0.5083,120,59,0.6769,65,21,0.5333,15,7,0.5,6,3,1.0,2,0,0.0,7,7,0.7143,21,6,239
