FrameIndex,Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction
147,147,238,31,2,29,0.13025210084033614,0.008403361344537815,0.12184873949579832
148,148,238,31,2,29,0.13025210084033614,0.008403361344537815,0.12184873949579832
149,149,238,33,2,31,0.13865546218487396,0.008403361344537815,0.13025210084033614
150,150,238,34,2,32,0.14285714285714285,0.008403361344537815,0.13445378151260504
151,151,238,36,3,33,0.15126050420168066,0.012605042016806723,0.13865546218487396
152,152,238,37,3,34,0.15546218487394958,0.012605042016806723,0.14285714285714285
153,153,238,38,3,35,0.15966386554621848,0.012605042016806723,0.14705882352941177
154,154,238,38,3,35,0.15966386554621848,0.012605042016806723,0.14705882352941177
155,155,238,40,3,37,0.16806722689075632,0.012605042016806723,0.15546218487394958
156,156,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
157,157,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
158,158,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
159,159,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
160,160,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
161,161,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
162,162,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
163,163,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
164,164,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874
165,165,238,45,4,41,0.18907563025210083,0.01680672268907563,0.1722689075630252
166,166,238,45,4,41,0.18907563025210083,0.01680672268907563,0.1722689075630252
167,167,238,45,4,41,0.18907563025210083,0.01680672268907563,0.1722689075630252
168,168,238,46,4,42,0.19327731092436976,0.01680672268907563,0.17647058823529413
169,169,238,46,4,42,0.19327731092436976,0.01680672268907563,0.17647058823529413
170,170,238,47,5,42,0.19747899159663865,0.02100840336134454,0.17647058823529413
171,171,238,47,5,42,0.19747899159663865,0.02100840336134454,0.17647058823529413
172,172,238,50,5,45,0.21008403361344538,0.02100840336134454,0.18907563025210083
173,173,238,50,5,45,0.21008403361344538,0.02100840336134454,0.18907563025210083
174,174,238,52,6,46,0.2184873949579832,0.025210084033613446,0.19327731092436976
175,175,238,53,7,46,0.22268907563025211,0.029411764705882353,0.19327731092436976
176,176,238,53,7,46,0.22268907563025211,0.029411764705882353,0.19327731092436976
177,177,238,54,7,47,0.226890756302521,0.029411764705882353,0.19747899159663865
178,178,238,54,7,47,0.226890756302521,0.029411764705882353,0.19747899159663865
179,179,238,54,7,47,0.226890756302521,0.029411764705882353,0.19747899159663865
180,180,238,56,8,48,0.23529411764705882,0.03361344537815126,0.20168067226890757
181,181,238,56,8,48,0.23529411764705882,0.03361344537815126,0.20168067226890757
182,182,238,57,8,49,0.23949579831932774,0.03361344537815126,0.20588235294117646
183,183,238,59,10,49,0.24789915966386555,0.04201680672268908,0.20588235294117646
184,184,238,60,11,49,0.25210084033613445,0.046218487394957986,0.20588235294117646
185,185,238,61,12,49,0.25630252100840334,0.05042016806722689,0.20588235294117646
186,186,238,62,13,49,0.2605042016806723,0.0546218487394958,0.20588235294117646
187,187,238,62,13,49,0.2605042016806723,0.0546218487394958,0.20588235294117646
188,188,238,64,15,49,0.2689075630252101,0.06302521008403361,0.20588235294117646
189,189,238,64,15,49,0.2689075630252101,0.06302521008403361,0.20588235294117646
190,190,238,65,15,50,0.27310924369747897,0.06302521008403361,0.21008403361344538
191,191,238,65,15,50,0.27310924369747897,0.06302521008403361,0.21008403361344538
192,192,238,65,15,50,0.27310924369747897,0.06302521008403361,0.21008403361344538
193,193,238,67,15,52,0.2815126050420168,0.06302521008403361,0.2184873949579832
194,194,238,69,16,53,0.28991596638655465,0.06722689075630252,0.22268907563025211
195,195,238,70,16,54,0.29411764705882354,0.06722689075630252,0.226890756302521
196,196,238,70,16,54,0.29411764705882354,0.06722689075630252,0.226890756302521
197,197,238,70,16,54,0.29411764705882354,0.06722689075630252,0.226890756302521
198,198,238,70,16,54,0.29411764705882354,0.06722689075630252,0.226890756302521
199,199,238,71,16,55,0.29831932773109243,0.06722689075630252,0.23109243697478993
200,200,238,72,17,55,0.3025210084033613,0.07142857142857142,0.23109243697478993
201,201,238,72,17,55,0.3025210084033613,0.07142857142857142,0.23109243697478993
202,202,238,72,17,55,0.3025210084033613,0.07142857142857142,0.23109243697478993
203,203,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
204,204,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
205,205,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
206,206,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
207,207,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
208,208,238,73,18,55,0.3067226890756303,0.07563025210084033,0.23109243697478993
209,209,238,75,20,55,0.31512605042016806,0.08403361344537816,0.23109243697478993
210,210,238,75,20,55,0.31512605042016806,0.08403361344537816,0.23109243697478993
211,211,238,76,20,56,0.31932773109243695,0.08403361344537816,0.23529411764705882
212,212,238,76,20,56,0.31932773109243695,0.08403361344537816,0.23529411764705882
213,213,238,77,20,57,0.3235294117647059,0.08403361344537816,0.23949579831932774
214,214,238,78,21,57,0.3277310924369748,0.08823529411764706,0.23949579831932774
215,215,238,80,22,58,0.33613445378151263,0.09243697478991597,0.24369747899159663
216,216,238,81,23,58,0.3403361344537815,0.09663865546218488,0.24369747899159663
217,217,238,81,23,58,0.3403361344537815,0.09663865546218488,0.24369747899159663
218,218,238,83,24,59,0.3487394957983193,0.10084033613445378,0.24789915966386555
219,219,238,84,25,59,0.35294117647058826,0.10504201680672269,0.24789915966386555
220,220,238,84,25,59,0.35294117647058826,0.10504201680672269,0.24789915966386555
221,221,238,84,25,59,0.35294117647058826,0.10504201680672269,0.24789915966386555
222,222,238,86,25,61,0.36134453781512604,0.10504201680672269,0.25630252100840334
223,223,238,88,27,61,0.3697478991596639,0.1134453781512605,0.25630252100840334
224,224,238,89,27,62,0.3739495798319328,0.1134453781512605,0.2605042016806723
225,225,238,90,28,62,0.37815126050420167,0.11764705882352941,0.2605042016806723
226,226,238,90,28,62,0.37815126050420167,0.11764705882352941,0.2605042016806723
227,227,238,90,28,62,0.37815126050420167,0.11764705882352941,0.2605042016806723
228,228,238,92,29,63,0.3865546218487395,0.12184873949579832,0.2647058823529412
229,229,238,92,29,63,0.3865546218487395,0.12184873949579832,0.2647058823529412
230,230,238,92,29,63,0.3865546218487395,0.12184873949579832,0.2647058823529412
231,231,238,92,29,63,0.3865546218487395,0.12184873949579832,0.2647058823529412
232,232,238,92,29,63,0.3865546218487395,0.12184873949579832,0.2647058823529412
233,233,238,93,30,63,0.3907563025210084,0.12605042016806722,0.2647058823529412
234,234,238,94,31,63,0.3949579831932773,0.13025210084033614,0.2647058823529412
235,235,238,94,31,63,0.3949579831932773,0.13025210084033614,0.2647058823529412
236,236,238,95,32,63,0.39915966386554624,0.13445378151260504,0.2647058823529412
237,237,238,96,32,64,0.40336134453781514,0.13445378151260504,0.2689075630252101
238,238,238,96,32,64,0.40336134453781514,0.13445378151260504,0.2689075630252101
239,239,238,98,32,66,0.4117647058823529,0.13445378151260504,0.2773109243697479
240,240,238,99,33,66,0.41596638655462187,0.13865546218487396,0.2773109243697479
241,241,238,99,33,66,0.41596638655462187,0.13865546218487396,0.2773109243697479
242,242,238,100,33,67,0.42016806722689076,0.13865546218487396,0.2815126050420168
243,243,238,100,33,67,0.42016806722689076,0.13865546218487396,0.2815126050420168
244,244,238,100,33,67,0.42016806722689076,0.13865546218487396,0.2815126050420168
245,245,238,100,33,67,0.42016806722689076,0.13865546218487396,0.2815126050420168
246,246,238,101,34,67,0.42436974789915966,0.14285714285714285,0.2815126050420168
247,247,238,101,34,67,0.42436974789915966,0.14285714285714285,0.2815126050420168
248,248,238,102,35,67,0.42857142857142855,0.14705882352941177,0.2815126050420168
249,249,238,102,35,67,0.42857142857142855,0.14705882352941177,0.2815126050420168
250,250,238,102,35,67,0.42857142857142855,0.14705882352941177,0.2815126050420168
251,251,238,103,36,67,0.4327731092436975,0.15126050420168066,0.2815126050420168
252,252,238,104,37,67,0.4369747899159664,0.15546218487394958,0.2815126050420168
253,253,238,104,37,67,0.4369747899159664,0.15546218487394958,0.2815126050420168
254,254,238,104,37,67,0.4369747899159664,0.15546218487394958,0.2815126050420168
255,255,238,105,38,67,0.4411764705882353,0.15966386554621848,0.2815126050420168
256,256,238,107,39,68,0.4495798319327731,0.1638655462184874,0.2857142857142857
257,257,238,107,39,68,0.4495798319327731,0.1638655462184874,0.2857142857142857
258,258,238,107,39,68,0.4495798319327731,0.1638655462184874,0.2857142857142857
259,259,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
260,260,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
261,261,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
262,262,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
263,263,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
264,264,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
265,265,238,108,40,68,0.453781512605042,0.16806722689075632,0.2857142857142857
266,266,238,109,40,69,0.4579831932773109,0.16806722689075632,0.28991596638655465
267,267,238,109,40,69,0.4579831932773109,0.16806722689075632,0.28991596638655465
268,268,238,109,40,69,0.4579831932773109,0.16806722689075632,0.28991596638655465
269,269,238,110,40,70,0.46218487394957986,0.16806722689075632,0.29411764705882354
270,270,238,110,40,70,0.46218487394957986,0.16806722689075632,0.29411764705882354
271,271,238,110,40,70,0.46218487394957986,0.16806722689075632,0.29411764705882354
272,272,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
273,273,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
274,274,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
275,275,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
276,276,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
277,277,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
278,278,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
279,279,238,112,41,71,0.47058823529411764,0.1722689075630252,0.29831932773109243
280,280,238,113,41,72,0.47478991596638653,0.1722689075630252,0.3025210084033613
281,281,238,113,41,72,0.47478991596638653,0.1722689075630252,0.3025210084033613
282,282,238,113,41,72,0.47478991596638653,0.1722689075630252,0.3025210084033613
283,283,238,114,42,72,0.4789915966386555,0.17647058823529413,0.3025210084033613
284,284,238,115,42,73,0.4831932773109244,0.17647058823529413,0.3067226890756303
285,285,238,116,43,73,0.48739495798319327,0.18067226890756302,0.3067226890756303
286,286,238,116,43,73,0.48739495798319327,0.18067226890756302,0.3067226890756303
287,287,238,117,43,74,0.49159663865546216,0.18067226890756302,0.31092436974789917
288,288,238,118,44,74,0.4957983193277311,0.18487394957983194,0.31092436974789917
289,289,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
290,290,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
291,291,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
292,292,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
293,293,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
294,294,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
295,295,238,119,44,75,0.5,0.18487394957983194,0.31512605042016806
296,296,238,120,45,75,0.5042016806722689,0.18907563025210083,0.31512605042016806
297,297,238,120,45,75,0.5042016806722689,0.18907563025210083,0.31512605042016806
298,298,238,120,45,75,0.5042016806722689,0.18907563025210083,0.31512605042016806
299,299,238,120,45,75,0.5042016806722689,0.18907563025210083,0.31512605042016806
300,300,238,122,47,75,0.5126050420168067,0.19747899159663865,0.31512605042016806
301,301,238,123,48,75,0.5168067226890757,0.20168067226890757,0.31512605042016806
302,302,238,123,48,75,0.5168067226890757,0.20168067226890757,0.31512605042016806
303,303,238,124,49,75,0.5210084033613446,0.20588235294117646,0.31512605042016806
304,304,238,124,49,75,0.5210084033613446,0.20588235294117646,0.31512605042016806
305,305,238,124,49,75,0.5210084033613446,0.20588235294117646,0.31512605042016806
306,306,238,125,50,75,0.5252100840336135,0.21008403361344538,0.31512605042016806
307,307,238,126,50,76,0.5294117647058824,0.21008403361344538,0.31932773109243695
308,308,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
309,309,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
310,310,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
311,311,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
312,312,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
313,313,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
314,314,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
315,315,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
316,316,238,127,50,77,0.5336134453781513,0.21008403361344538,0.3235294117647059
317,317,238,128,51,77,0.5378151260504201,0.21428571428571427,0.3235294117647059
318,318,238,129,52,77,0.542016806722689,0.2184873949579832,0.3235294117647059
319,319,238,129,52,77,0.542016806722689,0.2184873949579832,0.3235294117647059
320,320,238,130,53,77,0.5462184873949579,0.22268907563025211,0.3235294117647059
321,321,238,130,53,77,0.5462184873949579,0.22268907563025211,0.3235294117647059
322,322,238,130,53,77,0.5462184873949579,0.22268907563025211,0.3235294117647059
323,323,238,131,54,77,0.5504201680672269,0.226890756302521,0.3235294117647059
324,324,238,132,55,77,0.5546218487394958,0.23109243697478993,0.3235294117647059
325,325,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
326,326,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
327,327,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
328,328,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
329,329,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
330,330,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
331,331,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
332,332,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
333,333,238,133,56,77,0.5588235294117647,0.23529411764705882,0.3235294117647059
334,334,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
335,335,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
336,336,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
337,337,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
338,338,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
339,339,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
340,340,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
341,341,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
342,342,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
343,343,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
344,344,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
345,345,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
346,346,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
347,347,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
348,348,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
349,349,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
350,350,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
351,351,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
352,352,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
353,353,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
354,354,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
355,355,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
356,356,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
357,357,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
358,358,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
359,359,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
360,360,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
361,361,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
362,362,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
363,363,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
364,364,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
365,365,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
366,366,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
367,367,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
368,368,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
369,369,238,134,57,77,0.5630252100840336,0.23949579831932774,0.3235294117647059
370,370,238,136,59,77,0.5714285714285714,0.24789915966386555,0.3235294117647059
371,371,238,136,59,77,0.5714285714285714,0.24789915966386555,0.3235294117647059
372,372,238,136,59,77,0.5714285714285714,0.24789915966386555,0.3235294117647059
373,373,238,136,59,77,0.5714285714285714,0.24789915966386555,0.3235294117647059
374,374,238,137,60,77,0.5756302521008403,0.25210084033613445,0.3235294117647059
375,375,238,137,60,77,0.5756302521008403,0.25210084033613445,0.3235294117647059
376,376,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
377,377,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
378,378,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
379,379,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
380,380,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
381,381,238,138,61,77,0.5798319327731093,0.25630252100840334,0.3235294117647059
382,382,238,139,62,77,0.5840336134453782,0.2605042016806723,0.3235294117647059
383,383,238,139,62,77,0.5840336134453782,0.2605042016806723,0.3235294117647059
384,384,238,139,62,77,0.5840336134453782,0.2605042016806723,0.3235294117647059
