Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
414,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,207
416,0.5395,76,35,0.6094,64,25,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,208
418,0.5395,76,35,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,209
420,0.5395,76,35,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,210
422,0.5526,76,34,0.625,64,24,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,211
424,0.5526,76,34,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,212
426,0.5526,76,34,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,213
428,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,214
430,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,215
432,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,216
434,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,217
436,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,218
438,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,219
440,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,220
442,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,221
444,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,222
446,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,223
448,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,224
450,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,225
452,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,226
454,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,227
456,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,228
458,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,229
460,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,230
462,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,231
464,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,232
466,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,233
468,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,234
470,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,235
472,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,236
474,0.5658,76,33,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.7778,18,4,237
476,0.5789,76,32,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.8333,18,3,238
478,0.5789,76,32,0.6406,64,23,0.6957,46,14,0.8889,9,1,0.25,4,3,0.3333,6,4,0.8333,18,3,239
