Time_sec,Sickled_fraction_percent (%)
0.0,0.0
0.5,0.0
1.0,0.0
1.5,0.0
2.0,0.0
2.5,0.0
3.0,0.0
3.5,0.0
4.0,0.8968609865470878
4.5,0.8968609865470878
5.0,0.8968609865470878
5.5,0.8968609865470878
6.0,0.8968609865470878
6.5,0.8968609865470878
7.0,0.8968609865470878
7.5,0.8968609865470878
8.0,0.8968609865470878
8.5,0.8968609865470878
9.0,0.8968609865470878
9.5,0.8968609865470878
10.0,0.8968609865470878
10.5,0.8968609865470878
11.0,0.8968609865470878
11.5,0.8968609865470878
12.0,0.8968609865470878
12.5,0.8968609865470878
13.0,0.8968609865470878
13.5,0.8968609865470878
14.0,0.8968609865470878
14.5,1.3452914798206317
15.0,1.3452914798206317
15.5,1.3452914798206317
16.0,1.3452914798206317
16.5,1.3452914798206317
17.0,1.3452914798206317
17.5,1.3452914798206317
18.0,1.3452914798206317
18.5,1.3452914798206317
19.0,1.3452914798206317
19.5,1.3452914798206317
20.0,1.7937219730941756
20.5,4.0358744394618835
21.0,4.484304932735428
21.5,4.484304932735428
22.0,4.484304932735428
22.5,4.484304932735428
23.0,4.932735426008971
23.5,4.932735426008971
24.0,4.932735426008971
24.5,4.932735426008971
25.0,4.932735426008971
25.5,4.932735426008971
26.0,5.381165919282516
26.5,5.381165919282516
27.0,5.829596412556048
27.5,5.829596412556048
28.0,5.829596412556048
28.5,5.829596412556048
29.0,6.726457399103136
29.5,6.726457399103136
30.0,7.17488789237668
30.5,7.17488789237668
31.0,7.17488789237668
31.5,7.623318385650224
32.0,8.071748878923767
32.5,8.071748878923767
33.0,8.968609865470857
33.5,8.968609865470857
34.0,9.4170403587444
34.5,9.865470852017932
35.0,10.313901345291477
35.5,10.313901345291477
36.0,10.313901345291477
36.5,10.76233183856502
37.0,11.659192825112108
37.5,11.659192825112108
38.0,13.00448430493274
38.5,14.34977578475336
39.0,14.34977578475336
39.5,14.34977578475336
40.0,15.695067264573993
40.5,16.59192825112108
41.0,16.59192825112108
41.5,17.488789237668158
42.0,17.9372197309417
42.5,19.282511210762333
43.0,20.17937219730942
43.5,21.52466367713004
44.0,22.869955156950674
44.5,23.318385650224215
45.0,24.663677130044846
45.5,24.663677130044846
46.0,25.560538116591925
46.5,27.3542600896861
47.0,28.251121076233186
47.5,28.251121076233186
48.0,28.251121076233186
48.5,28.69955156950673
49.0,29.596412556053806
49.5,30.493273542600896
50.0,31.390134529147986
50.5,31.838565022421527
51.0,32.28699551569507
51.5,33.18385650224215
52.0,33.18385650224215
52.5,33.63228699551569
53.0,34.97757847533632
53.5,35.87443946188341
54.0,35.87443946188341
54.5,36.32286995515695
55.0,37.21973094170403
55.5,37.66816143497758
56.0,38.11659192825112
56.5,39.46188340807175
57.0,39.9103139013453
57.5,41.255605381165914
58.0,41.255605381165914
58.5,41.70403587443946
59.0,42.152466367713004
59.5,42.152466367713004
60.0,43.04932735426009
60.5,43.04932735426009
61.0,43.497757847533634
61.5,43.497757847533634
62.0,43.94618834080718
62.5,44.39461883408071
63.0,44.39461883408071
63.5,45.2914798206278
64.0,45.73991031390135
64.5,46.63677130044843
65.0,47.08520179372198
65.5,47.53363228699552
66.0,47.53363228699552
66.5,47.53363228699552
67.0,47.98206278026906
67.5,47.98206278026906
68.0,47.98206278026906
68.5,47.98206278026906
69.0,48.87892376681614
69.5,48.87892376681614
70.0,48.87892376681614
70.5,49.775784753363226
71.0,50.224215246636774
71.5,51.56950672645739
72.0,52.01793721973094
72.5,52.01793721973094
73.0,52.01793721973094
73.5,52.01793721973094
74.0,52.01793721973094
74.5,52.01793721973094
75.0,52.91479820627802
75.5,52.91479820627802
76.0,53.81165919282511
76.5,53.81165919282511
77.0,54.26008968609865
77.5,54.7085201793722
78.0,54.7085201793722
78.5,55.15695067264574
79.0,55.15695067264574
79.5,55.60538116591929
80.0,56.05381165919283
80.5,56.50224215246637
81.0,56.50224215246637
81.5,56.95067264573991
82.0,56.95067264573991
82.5,56.95067264573991
83.0,56.95067264573991
83.5,57.399103139013455
84.0,57.399103139013455
84.5,57.399103139013455
85.0,57.847533632286996
85.5,57.847533632286996
86.0,57.847533632286996
86.5,57.847533632286996
87.0,58.29596412556054
87.5,58.29596412556054
88.0,58.29596412556054
88.5,58.29596412556054
89.0,58.29596412556054
89.5,58.29596412556054
90.0,58.29596412556054
90.5,58.29596412556054
91.0,58.29596412556054
91.5,58.29596412556054
92.0,58.74439461883407
92.5,58.74439461883407
93.0,58.74439461883407
93.5,58.74439461883407
94.0,58.74439461883407
94.5,58.74439461883407
95.0,58.74439461883407
95.5,58.74439461883407
96.0,58.74439461883407
96.5,59.19282511210761
97.0,59.64125560538116
97.5,59.64125560538116
98.0,60.53811659192825
98.5,60.98654708520179
99.0,60.98654708520179
99.5,60.98654708520179
100.0,60.98654708520179
100.5,60.98654708520179
101.0,60.98654708520179
101.5,60.98654708520179
102.0,61.43497757847533
102.5,61.43497757847533
103.0,61.43497757847533
103.5,61.43497757847533
104.0,61.43497757847533
104.5,61.88340807174888
105.0,61.88340807174888
105.5,62.33183856502242
106.0,62.78026905829597
106.5,62.78026905829597
107.0,63.22869955156951
107.5,63.22869955156951
108.0,63.22869955156951
108.5,63.22869955156951
109.0,63.22869955156951
109.5,63.22869955156951
110.0,63.22869955156951
110.5,63.22869955156951
111.0,63.22869955156951
111.5,63.22869955156951
112.0,63.22869955156951
112.5,63.22869955156951
113.0,63.22869955156951
113.5,63.22869955156951
114.0,63.22869955156951
114.5,63.22869955156951
115.0,63.22869955156951
115.5,63.22869955156951
116.0,63.22869955156951
116.5,63.22869955156951
117.0,63.22869955156951
