Time_sec,Sickled_fraction_percent (%)
0.0,0.8474576271186418
0.5,0.8474576271186418
1.0,0.8474576271186418
1.5,0.8474576271186418
2.0,0.8474576271186418
2.5,0.8474576271186418
3.0,0.8474576271186418
3.5,0.8474576271186418
4.0,1.2711864406779627
4.5,1.2711864406779627
5.0,1.2711864406779627
5.5,1.2711864406779627
6.0,1.2711864406779627
6.5,1.2711864406779627
7.0,1.2711864406779627
7.5,1.2711864406779627
8.0,1.2711864406779627
8.5,1.2711864406779627
9.0,1.2711864406779627
9.5,1.2711864406779627
10.0,1.2711864406779627
10.5,1.2711864406779627
11.0,1.2711864406779627
11.5,1.2711864406779627
12.0,1.2711864406779627
12.5,1.2711864406779627
13.0,1.2711864406779627
13.5,1.2711864406779627
14.0,1.2711864406779627
14.5,1.2711864406779627
15.0,1.2711864406779627
15.5,1.2711864406779627
16.0,1.2711864406779627
16.5,1.2711864406779627
17.0,1.2711864406779627
17.5,1.2711864406779627
18.0,1.2711864406779627
18.5,1.2711864406779627
19.0,1.2711864406779627
19.5,1.2711864406779627
20.0,1.2711864406779627
20.5,1.2711864406779627
21.0,1.2711864406779627
21.5,1.2711864406779627
22.0,2.1186440677966156
22.5,2.1186440677966156
23.0,2.9661016949152574
23.5,2.9661016949152574
24.0,2.9661016949152574
24.5,2.9661016949152574
25.0,3.8135593220338992
25.5,3.8135593220338992
26.0,3.8135593220338992
26.5,5.0847457627118615
27.0,5.508474576271183
27.5,5.508474576271183
28.0,5.932203389830503
28.5,6.355932203389836
29.0,6.779661016949157
29.5,6.779661016949157
30.0,6.779661016949157
30.5,6.779661016949157
31.0,6.779661016949157
31.5,7.6271186440677985
32.0,8.47457627118644
32.5,8.47457627118644
33.0,8.898305084745761
33.5,8.898305084745761
34.0,9.322033898305083
34.5,9.745762711864403
35.0,11.016949152542377
35.5,11.016949152542377
36.0,12.711864406779661
36.5,12.711864406779661
37.0,12.711864406779661
37.5,13.135593220338981
38.0,13.135593220338981
38.5,13.983050847457623
39.0,13.983050847457623
39.5,14.406779661016945
40.0,14.830508474576277
40.5,14.830508474576277
41.0,16.10169491525424
41.5,16.10169491525424
42.0,16.10169491525424
42.5,16.52542372881356
43.0,17.796610169491522
43.5,18.220338983050844
44.0,20.33898305084746
44.5,20.76271186440678
45.0,21.1864406779661
45.5,21.1864406779661
46.0,22.457627118644062
46.5,22.881355932203384
47.0,23.728813559322038
47.5,25.0
48.0,25.423728813559322
48.5,26.271186440677962
49.0,27.118644067796616
49.5,27.966101694915256
50.0,28.8135593220339
50.5,29.23728813559322
51.0,30.08474576271186
51.5,30.932203389830505
52.0,30.932203389830505
52.5,32.20338983050848
53.0,32.20338983050848
53.5,32.20338983050848
54.0,33.05084745762712
54.5,33.05084745762712
55.0,33.05084745762712
55.5,33.05084745762712
56.0,33.47457627118644
56.5,34.32203389830508
57.0,35.16949152542372
57.5,37.28813559322034
58.0,38.559322033898304
58.5,39.40677966101694
59.0,39.83050847457628
59.5,40.2542372881356
60.0,40.2542372881356
60.5,41.52542372881356
61.0,41.52542372881356
61.5,41.94915254237288
62.0,42.3728813559322
62.5,42.3728813559322
63.0,42.3728813559322
63.5,42.79661016949152
64.0,42.79661016949152
64.5,42.79661016949152
65.0,43.220338983050844
65.5,43.220338983050844
66.0,43.644067796610166
66.5,44.49152542372882
67.0,44.49152542372882
67.5,44.91525423728814
68.0,44.91525423728814
68.5,44.91525423728814
69.0,44.91525423728814
69.5,44.91525423728814
70.0,45.33898305084746
70.5,45.76271186440678
71.0,45.76271186440678
71.5,45.76271186440678
72.0,45.76271186440678
72.5,45.76271186440678
73.0,45.76271186440678
73.5,46.61016949152542
74.0,46.61016949152542
74.5,47.03389830508474
75.0,48.30508474576271
75.5,48.30508474576271
76.0,48.30508474576271
76.5,48.30508474576271
77.0,48.30508474576271
77.5,48.728813559322035
78.0,49.152542372881356
78.5,49.152542372881356
79.0,49.152542372881356
79.5,49.152542372881356
80.0,49.57627118644068
80.5,50.0
81.0,50.42372881355932
81.5,50.847457627118644
82.0,50.847457627118644
82.5,50.847457627118644
83.0,50.847457627118644
83.5,50.847457627118644
84.0,51.271186440677965
84.5,51.69491525423729
85.0,51.69491525423729
85.5,51.69491525423729
86.0,51.69491525423729
86.5,51.69491525423729
87.0,51.69491525423729
87.5,51.69491525423729
88.0,52.1186440677966
88.5,52.1186440677966
89.0,52.1186440677966
89.5,52.1186440677966
90.0,52.1186440677966
90.5,52.542372881355924
91.0,52.966101694915245
91.5,52.966101694915245
92.0,52.966101694915245
92.5,52.966101694915245
93.0,53.38983050847458
93.5,53.38983050847458
94.0,53.38983050847458
94.5,53.38983050847458
95.0,53.38983050847458
95.5,53.38983050847458
96.0,53.38983050847458
96.5,53.38983050847458
97.0,53.38983050847458
97.5,53.38983050847458
98.0,53.38983050847458
98.5,53.38983050847458
99.0,53.38983050847458
99.5,53.38983050847458
100.0,53.38983050847458
100.5,53.38983050847458
101.0,53.38983050847458
101.5,53.813559322033896
102.0,53.813559322033896
102.5,54.23728813559322
103.0,54.23728813559322
103.5,54.23728813559322
104.0,54.23728813559322
104.5,54.23728813559322
105.0,54.23728813559322
105.5,54.23728813559322
106.0,54.23728813559322
106.5,54.66101694915254
107.0,55.08474576271186
107.5,55.08474576271186
108.0,55.08474576271186
108.5,55.93220338983051
109.0,55.93220338983051
109.5,55.93220338983051
110.0,55.93220338983051
110.5,55.93220338983051
111.0,55.93220338983051
111.5,55.93220338983051
112.0,55.93220338983051
112.5,55.93220338983051
113.0,55.93220338983051
113.5,55.93220338983051
114.0,55.93220338983051
114.5,55.93220338983051
115.0,55.93220338983051
115.5,55.93220338983051
116.0,55.93220338983051
116.5,55.93220338983051
117.0,55.93220338983051
117.5,56.355932203389834
118.0,56.355932203389834
118.5,56.355932203389834
119.0,56.355932203389834
119.5,56.779661016949156
