Time_sec,Sickled_fraction_percent (%)
0.0,0.0
0.5,0.0
1.0,0.0
1.5,0.0
2.0,0.0
2.5,0.0
3.0,0.0
3.5,0.0
4.0,0.0
4.5,0.0
5.0,0.0
5.5,0.1051524710830698
6.0,0.1051524710830698
6.5,0.1051524710830698
7.0,0.1051524710830698
7.5,0.1051524710830698
8.0,0.1051524710830698
8.5,0.1051524710830698
9.0,0.1051524710830698
9.5,0.1051524710830698
10.0,0.1051524710830698
10.5,0.1051524710830698
11.0,0.1051524710830698
11.5,0.1051524710830698
12.0,0.1051524710830698
12.5,0.1051524710830698
13.0,0.1051524710830698
13.5,0.1051524710830698
14.0,0.1051524710830698
14.5,0.1051524710830698
15.0,0.2103049421661396
15.5,0.2103049421661396
16.0,0.2103049421661396
16.5,0.2103049421661396
17.0,0.2103049421661396
17.5,0.2103049421661396
18.0,0.2103049421661396
18.5,0.2103049421661396
19.0,0.2103049421661396
19.5,0.2103049421661396
20.0,0.2103049421661396
20.5,0.2103049421661396
21.0,0.2103049421661396
21.5,0.3154574132492094
22.0,0.525762355415349
22.5,0.6309148264984188
23.0,0.8412197686645584
23.5,0.8412197686645584
24.0,0.8412197686645584
24.5,1.1566771819137789
25.0,1.1566771819137789
25.5,1.3669821240799185
26.0,1.9978969505783373
26.5,2.3133543638275467
27.0,2.8391167192429068
27.5,2.8391167192429068
28.0,3.3648790746582558
28.5,3.5751840168243953
29.0,3.785488958990535
29.5,3.8906414300736047
30.0,4.416403785488954
30.5,4.521556256572035
31.0,4.626708727655105
31.5,5.047318611987384
32.0,5.257623554153524
32.5,5.467928496319663
33.0,5.783385909568873
33.5,5.993690851735012
34.0,6.414300736067302
34.5,6.834910620399581
35.0,7.045215562565721
35.5,7.67613038906414
36.0,8.09674027339643
36.5,8.412197686645639
37.0,9.043112513144058
37.5,9.148264984227128
38.0,9.674027339642477
38.5,10.199789695057838
39.0,10.725552050473187
39.5,11.566771819137745
40.0,12.302839116719245
40.5,12.513144058885384
41.0,12.828601472134594
41.5,13.459516298633023
42.0,13.985278654048372
42.5,14.405888538380651
43.0,14.72134595162986
43.5,15.45741324921136
44.0,16.19348054679285
44.5,16.719242902208197
45.0,17.455310199789697
45.5,18.506834910620395
46.0,19.137749737118824
46.5,19.453207150368033
47.0,20.189274447949522
47.5,20.92534174553102
48.0,21.661409043112513
48.5,22.082018927444793
49.0,22.712933753943222
49.5,23.55415352260778
50.0,24.29022082018928
50.5,25.236593059936908
51.0,26.077812828601477
51.5,26.393270241850686
52.0,27.024185068349105
52.5,27.339642481598315
53.0,27.549947423764454
53.5,28.391167192429023
54.0,29.23238696109358
54.5,29.65299684542587
55.0,30.28391167192429
55.5,30.80967402733964
56.0,31.335436382755
56.5,31.65089379600421
57.0,32.807570977917976
57.5,33.543638275499475
58.0,34.384858044164034
58.5,34.80546792849631
59.0,35.33123028391167
59.5,36.17245005257623
60.0,36.59305993690851
60.5,37.0136698212408
61.0,37.43427970557308
61.5,38.0651945320715
62.0,38.38065194532071
62.5,38.801261829653
63.0,39.43217665615142
63.5,39.537329127234486
64.0,39.8527865404837
64.5,40.273396424815985
65.0,40.483701366982125
65.5,40.904311251314404
66.0,41.21976866456362
66.5,41.74553101997896
67.0,42.376445846477395
67.5,42.48159831756047
68.0,43.007360672975814
68.5,43.217665615141954
69.0,43.32281808622503
69.5,43.63827549947423
70.0,43.84858044164039
70.5,44.269190325972666
71.0,44.79495268138801
71.5,45.42586750788643
72.0,45.74132492113565
72.5,46.37223974763407
73.0,46.47739221871714
73.5,46.89800210304942
74.0,47.00315457413249
74.5,47.21345951629863
75.0,47.63406940063092
75.5,47.94952681388013
76.0,48.26498422712934
76.5,48.580441640378545
77.0,48.790746582544685
77.5,49.001051524710824
78.0,49.42166140904312
78.5,49.42166140904312
79.0,49.8422712933754
79.5,50.1577287066246
80.0,50.262881177707676
80.5,50.57833859095688
81.0,50.78864353312302
81.5,51.2092534174553
82.0,51.419558359621455
82.5,51.73501577287066
83.0,51.9453207150368
83.5,52.26077812828602
84.0,52.365930599369094
84.5,52.57623554153523
85.0,52.6813880126183
85.5,52.78654048370137
86.0,53.10199789695058
86.5,53.10199789695058
87.0,53.31230283911672
87.5,53.31230283911672
88.0,53.41745531019979
88.5,53.41745531019979
89.0,53.41745531019979
89.5,53.62776025236593
90.0,53.83806519453207
90.5,53.94321766561514
91.0,53.94321766561514
91.5,53.94321766561514
92.0,54.04837013669821
92.5,54.04837013669821
93.0,54.15352260778128
93.5,54.574132492113556
94.0,54.67928496319663
94.5,54.784437434279695
95.0,54.99474237644585
95.5,55.41535226077813
96.0,55.520504731861195
96.5,55.730809674027334
97.0,55.730809674027334
97.5,55.835962145110415
98.0,56.04626708727656
98.5,56.15141955835963
99.0,56.15141955835963
99.5,56.256572029442694
100.0,56.256572029442694
100.5,56.256572029442694
101.0,56.36172450052577
101.5,56.67718191377497
102.0,56.67718191377497
102.5,56.88748685594112
103.0,56.992639327024186
103.5,56.992639327024186
104.0,57.09779179810725
104.5,57.202944269190326
105.0,57.3080967402734
105.5,57.51840168243953
106.0,57.51840168243953
106.5,57.72870662460568
107.0,57.93901156677181
107.5,58.044164037854884
108.0,58.14931650893796
108.5,58.254468980021024
109.0,58.46477392218716
109.5,58.569926393270244
110.0,58.569926393270244
110.5,58.569926393270244
111.0,58.67507886435332
111.5,58.67507886435332
112.0,58.78023133543638
112.5,58.78023133543638
113.0,58.78023133543638
113.5,58.88538380651946
114.0,58.99053627760252
114.5,58.99053627760252
115.0,59.095688748685596
115.5,59.305993690851736
116.0,59.411146161934816
116.5,59.51629863301788
117.0,59.51629863301788
