Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction,FrameIndex
430,238,145,66,79,0.6092436974789915,0.2773109243697479,0.3319327731092437,215
432,238,145,65,80,0.6092436974789915,0.27310924369747897,0.33613445378151263,216
434,238,146,70,76,0.6134453781512605,0.29411764705882354,0.31932773109243695,217
436,238,146,58,88,0.6134453781512605,0.24369747899159663,0.3697478991596639,218
438,238,146,60,86,0.6134453781512605,0.25210084033613445,0.36134453781512604,219
440,238,146,60,86,0.6134453781512605,0.25210084033613445,0.36134453781512604,220
442,238,146,61,85,0.6134453781512605,0.25630252100840334,0.35714285714285715,221
444,238,146,57,89,0.6134453781512605,0.23949579831932774,0.3739495798319328,222
446,238,146,60,86,0.6134453781512605,0.25210084033613445,0.36134453781512604,223
448,238,146,64,82,0.6134453781512605,0.2689075630252101,0.3445378151260504,224
450,238,146,70,76,0.6134453781512605,0.29411764705882354,0.31932773109243695,225
452,238,146,70,76,0.6134453781512605,0.29411764705882354,0.31932773109243695,226
454,238,146,71,75,0.6134453781512605,0.29831932773109243,0.31512605042016806,227
456,238,146,69,77,0.6134453781512605,0.28991596638655465,0.3235294117647059,228
458,238,146,67,79,0.6134453781512605,0.2815126050420168,0.3319327731092437,229
460,238,146,68,78,0.6134453781512605,0.2857142857142857,0.3277310924369748,230
462,238,146,69,77,0.6134453781512605,0.28991596638655465,0.3235294117647059,231
464,238,146,62,84,0.6134453781512605,0.2605042016806723,0.35294117647058826,232
466,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,233
468,238,146,59,87,0.6134453781512605,0.24789915966386555,0.36554621848739494,234
470,238,146,61,85,0.6134453781512605,0.25630252100840334,0.35714285714285715,235
472,238,146,60,86,0.6134453781512605,0.25210084033613445,0.36134453781512604,236
474,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,237
476,238,146,72,74,0.6134453781512605,0.3025210084033613,0.31092436974789917,238
478,238,147,66,81,0.6176470588235294,0.2773109243697479,0.3403361344537815,239
