Time_sec,Semi_sickled_fraction_percent,Final_sickled_fraction_percent,Total_sickled_fraction_percent
51.0,3.149606299212598,14.173228346456693,17.322834645669293
51.25,3.149606299212598,14.173228346456693,17.322834645669293
51.5,3.149606299212598,14.173228346456693,17.322834645669293
51.75,3.149606299212598,14.173228346456693,17.322834645669293
52.0,3.149606299212598,14.173228346456693,17.322834645669293
52.25,3.937007874015748,14.173228346456693,18.11023622047244
52.5,4.330708661417323,14.173228346456693,18.503937007874015
52.75,5.118110236220472,14.173228346456693,19.291338582677163
53.0,5.118110236220472,14.566929133858267,19.68503937007874
53.25,5.511811023622047,14.566929133858267,20.078740157480315
53.5,5.511811023622047,14.960629921259844,20.47244094488189
53.75,5.511811023622047,14.960629921259844,20.47244094488189
54.0,5.511811023622047,15.354330708661418,20.866141732283463
54.25,5.511811023622047,15.748031496062993,21.25984251968504
54.5,5.511811023622047,15.748031496062993,21.25984251968504
54.75,5.511811023622047,15.748031496062993,21.25984251968504
55.0,5.511811023622047,16.535433070866144,22.04724409448819
55.25,5.511811023622047,16.535433070866144,22.04724409448819
55.5,5.511811023622047,16.535433070866144,22.04724409448819
55.75,5.511811023622047,16.535433070866144,22.04724409448819
56.0,5.511811023622047,16.535433070866144,22.04724409448819
56.25,5.511811023622047,16.535433070866144,22.04724409448819
56.5,5.511811023622047,16.92913385826772,22.440944881889763
56.75,6.299212598425196,16.92913385826772,23.228346456692915
57.0,6.299212598425196,17.322834645669293,23.62204724409449
57.25,6.299212598425196,17.322834645669293,23.62204724409449
57.5,6.299212598425196,17.716535433070867,24.015748031496063
57.75,6.692913385826772,17.716535433070867,24.409448818897637
58.0,6.692913385826772,18.503937007874015,25.196850393700785
58.25,6.692913385826772,19.291338582677163,25.984251968503933
58.5,7.086614173228346,19.291338582677163,26.37795275590551
58.75,7.480314960629922,19.291338582677163,26.77165354330709
59.0,7.480314960629922,19.291338582677163,26.77165354330709
59.25,7.480314960629922,19.291338582677163,26.77165354330709
59.5,7.480314960629922,19.291338582677163,26.77165354330709
59.75,7.480314960629922,19.68503937007874,27.165354330708663
60.0,7.480314960629922,19.68503937007874,27.165354330708663
60.25,7.480314960629922,19.68503937007874,27.165354330708663
60.5,7.874015748031496,20.078740157480315,27.95275590551181
60.75,7.874015748031496,20.078740157480315,27.95275590551181
61.0,7.874015748031496,20.47244094488189,28.346456692913385
61.25,8.267716535433072,20.47244094488189,28.74015748031496
61.5,8.267716535433072,20.47244094488189,28.74015748031496
61.75,8.661417322834646,20.47244094488189,29.133858267716533
62.0,8.661417322834646,20.866141732283463,29.527559055118108
62.25,8.661417322834646,21.25984251968504,29.92125984251969
62.5,8.661417322834646,21.25984251968504,29.92125984251969
62.75,8.661417322834646,21.653543307086615,30.314960629921263
63.0,8.661417322834646,21.653543307086615,30.314960629921263
63.25,8.661417322834646,22.04724409448819,30.708661417322837
63.5,9.05511811023622,22.04724409448819,31.10236220472441
63.75,9.05511811023622,22.04724409448819,31.10236220472441
64.0,9.05511811023622,22.04724409448819,31.10236220472441
64.25,9.05511811023622,22.04724409448819,31.10236220472441
64.5,9.05511811023622,22.04724409448819,31.10236220472441
64.75,9.05511811023622,22.04724409448819,31.10236220472441
65.0,9.448818897637794,22.04724409448819,31.496062992125985
65.25,9.448818897637794,22.440944881889763,31.88976377952756
