Video,CellID,Subtype,PrevFrame,Frame,TimeSec,CombinedScore,ProbabilityScore,ShapeScore,TextureIntensityScore,RawTextureDelta,HistogramDelta,CombinedStable,ProbabilityStable,ShapeStable,TextureIntensityStable,ChangeThreshold
V2,73.0,semi_sickled,259,260,65.0,0.008842639834620058,0.015302971005439758,0.0037007287610322237,0.005704785464331508,0.006831934209913015,0.00457763671875,True,True,True,True,0.03
V2,73.0,semi_sickled,260,261,65.25,0.15884368787519634,0.2878014147281647,0.11379826813936234,0.015574912540614605,0.02272697351872921,0.0084228515625,False,False,False,True,0.03
V2,73.0,semi_sickled,261,262,65.5,0.05632751144003123,0.11371026933193207,0.02677079476416111,0.005894502159208059,0.008340517990291119,0.003448486328125,False,False,True,True,0.03
V2,73.0,semi_sickled,262,263,65.75,0.010715957847423851,0.011169105768203735,0.01446701679378748,0.004739438649266958,0.007830928079783916,0.00164794921875,True,True,True,True,0.03
V2,73.0,semi_sickled,263,264,66.0,0.01293992946157232,0.02559584379196167,0.004946295637637377,0.0038815538864582777,0.004162033554166555,0.00360107421875,True,True,True,True,0.03
V2,73.0,semi_sickled,264,265,66.25,0.036296960979234426,0.04687875509262085,0.046566933393478394,0.0049881290178745985,0.006405701395124197,0.003570556640625,False,False,False,True,0.03
V2,73.0,semi_sickled,265,266,66.5,0.010628843982703983,0.013503625988960266,0.009735082276165485,0.00728045916184783,0.01031897496432066,0.004241943359375,True,True,True,True,0.03
V2,73.0,semi_sickled,266,267,66.75,0.03299748972058296,0.05085180699825287,0.0308980792760849,0.0073697566986083984,0.010100841522216797,0.004638671875,False,False,False,True,0.03
V2,73.0,semi_sickled,267,268,67.0,0.040407458425033835,0.07634007930755615,0.025066494941711426,0.00439261388964951,0.006893137935549021,0.00189208984375,False,False,True,True,0.03
V2,73.0,semi_sickled,268,269,67.25,0.01325874556787312,0.021447762846946716,0.010901353321969509,0.0034566670656204224,0.004868656396865845,0.002044677734375,True,True,True,True,0.03
V2,73.0,semi_sickled,269,270,67.5,0.006314847862813621,0.00019669532775878906,0.015280765481293201,0.0035516072530299425,0.003929386381059885,0.003173828125,True,True,True,True,0.03
V2,73.0,semi_sickled,270,271,67.75,0.02599647605093196,0.05657690763473511,0.006478847935795784,0.004392464878037572,0.006862322334200144,0.001922607421875,True,False,True,True,0.03
V2,73.0,semi_sickled,271,272,68.0,0.04441794006852433,0.08707843720912933,0.023820659145712852,0.004997337935492396,0.005661179777234793,0.00433349609375,False,False,True,True,0.03
V2,73.0,semi_sickled,272,273,68.25,0.019658493861788882,0.025772005319595337,0.024397991597652435,0.0032415786990895867,0.0037365753669291735,0.00274658203125,True,True,True,True,0.03
V2,73.0,semi_sickled,273,274,68.5,0.019781463616527616,0.013632342219352722,0.03561227396130562,0.007456923369318247,0.009756376035511494,0.005157470703125,True,True,False,True,0.03
V2,73.0,semi_sickled,274,275,68.75,0.04642340820282698,0.07698044180870056,0.039823148399591446,0.006772518157958984,0.007838249206542969,0.005706787109375,False,False,False,True,0.03
V2,73.0,semi_sickled,275,276,69.0,0.019349281513132154,0.015080228447914124,0.03162302449345589,0.00899652624502778,0.010180552490055561,0.0078125,True,True,False,True,0.03
V2,73.0,semi_sickled,276,277,69.25,0.03624939993023873,0.050378039479255676,0.038394272327423096,0.010640755295753479,0.012339860200881958,0.008941650390625,False,False,False,True,0.03
V2,73.0,semi_sickled,277,278,69.5,0.017109657265245912,0.006608545780181885,0.037925269454717636,0.004769578576087952,0.005022555589675903,0.0045166015625,True,True,False,True,0.03
V2,73.0,semi_sickled,278,279,69.75,0.04011931553832255,0.08126819133758545,0.01931898109614849,0.003401582478545606,0.0025917391758412123,0.00421142578125,False,False,True,True,0.03
V2,73.0,semi_sickled,279,280,70.0,0.06542222234420479,0.15327510237693787,0.00810448918491602,0.005102440714836121,0.005871385335922241,0.00433349609375,False,False,True,True,0.03
V2,73.0,semi_sickled,280,281,70.25,0.02347880337620154,0.04597446322441101,0.010971534065902233,0.004995924653485417,0.006299222353845835,0.003692626953125,True,False,True,True,0.03
V2,73.0,semi_sickled,281,282,70.5,0.04828803052660078,0.0881364643573761,0.0319131501019001,0.007455368991941214,0.009600679390132427,0.00531005859375,False,False,False,True,0.03
V2,73.0,semi_sickled,282,283,70.75,0.03558024834783282,0.08609691262245178,0.00204650335945189,0.0017008284921757877,0.0018452604999765754,0.001556396484375,False,False,True,True,0.03
V2,73.0,semi_sickled,283,284,71.0,0.06419438209268265,0.15224246680736542,0.0067664203234016895,0.0037165930261835456,0.002825031755492091,0.004608154296875,False,False,True,True,0.03
V2,73.0,semi_sickled,284,285,71.25,0.005635451117996126,0.0027666091918945312,0.009337308816611767,0.005042997421696782,0.005538875702768564,0.004547119140625,True,True,True,True,0.03
V2,73.0,semi_sickled,285,286,71.5,0.018912494485266506,0.03887768089771271,0.006044408306479454,0.004983516875654459,0.007830803282558918,0.00213623046875,True,False,True,True,0.03
V2,73.0,semi_sickled,286,287,71.75,0.017008904897375034,0.036961182951927185,0.004557828884571791,0.002516766428016126,0.0024395387154072523,0.002593994140625,True,False,True,True,0.03
V2,73.0,semi_sickled,287,288,72.0,0.025010715320240705,0.04592917859554291,0.015460796654224396,0.004911060212180018,0.006343116518110037,0.00347900390625,True,False,True,True,0.03
V2,73.0,semi_sickled,288,289,72.25,0.021481589530594647,0.044543057680130005,0.007306841667741537,0.004427887499332428,0.004156067967414856,0.00469970703125,True,False,True,True,0.03
V2,73.0,semi_sickled,289,290,72.5,0.018953593168407678,0.04144534468650818,0.004301426932215691,0.0034798234701156616,0.0036637485027313232,0.0032958984375,True,False,True,True,0.03
V2,74.0,final_sickled,212,213,53.25,0.024894799251342192,0.05251637101173401,0.00882854126393795,0.003193045617081225,0.00379209709353745,0.002593994140625,True,False,True,True,0.03
V2,74.0,final_sickled,213,214,53.5,0.0421497218310833,0.06576994061470032,0.039400726556777954,0.008205965161323547,0.010461002588272095,0.005950927734375,False,False,False,True,0.03
V2,74.0,final_sickled,214,215,53.75,0.011407794390106574,0.023502454161643982,0.0036572348326444626,0.002907122136093676,0.003616978647187352,0.002197265625,True,True,True,True,0.03
V2,74.0,final_sickled,215,216,54.0,0.022600833419710396,0.03934410214424133,0.01681247167289257,0.003915309906005859,0.0036191940307617188,0.00421142578125,True,False,True,True,0.03
V2,74.0,final_sickled,216,217,54.25,0.02250738814473152,0.035922810435295105,0.019314423203468323,0.005512863397598267,0.006692230701446533,0.00433349609375,True,False,True,True,0.03
V2,74.0,final_sickled,217,218,54.5,0.009323845157632604,0.018581464886665344,0.00353838037699461,0.0026113042840734124,0.003513624193146825,0.001708984375,True,True,True,True,0.03
V2,74.0,final_sickled,218,219,54.75,0.011697216879110784,0.008849367499351501,0.02036101557314396,0.004124457715079188,0.004830946680158377,0.00341796875,True,True,True,True,0.03
V2,74.0,final_sickled,219,220,55.0,0.023428363728453406,0.05026604235172272,0.007682240102440119,0.002532651007641107,0.0019219914684072137,0.003143310546875,True,False,True,True,0.03
V2,76.0,semi_sickled,297,298,74.5,0.008527211379259825,0.01593301072716713,0.004984745755791664,0.001637384295463562,0.000711292028427124,0.0025634765625,True,True,True,True,0.03
V2,76.0,semi_sickled,298,299,74.75,0.007101873750798405,0.011734042316675186,0.004413793329149485,0.0034537166357040405,0.004679650068283081,0.002227783203125,True,True,True,True,0.03
V2,76.0,semi_sickled,299,300,75.0,0.00917936415062286,0.0077975839376449585,0.01496617216616869,0.003288681269623339,0.0032814641017466784,0.0032958984375,True,True,True,True,0.03
V2,76.0,semi_sickled,300,301,75.25,0.01771515861619264,0.03633701801300049,0.00617942726239562,0.004070207476615906,0.0043257176876068115,0.003814697265625,True,False,True,True,0.03
V2,76.0,semi_sickled,301,302,75.5,0.023760715557727963,0.04313164949417114,0.015083813108503819,0.004914884688332677,0.005374202970415354,0.00445556640625,True,False,True,True,0.03
V2,76.0,semi_sickled,302,303,75.75,0.030745883658528327,0.05685141310095787,0.019399963319301605,0.004861325025558472,0.005206048488616943,0.0045166015625,False,False,True,True,0.03
V2,76.0,semi_sickled,303,304,76.0,0.025016322592273356,0.057097259908914566,0.003192378906533122,0.004240344045683742,0.004116674419492483,0.004364013671875,True,False,True,True,0.03
V2,76.0,semi_sickled,304,305,76.25,0.009418127813842148,0.018673904240131378,0.0023489363957196474,0.004505753517150879,0.006051301956176758,0.002960205078125,True,True,True,True,0.03
V2,76.0,semi_sickled,305,306,76.5,0.0060219090897589925,0.0009166225790977478,0.01189978327602148,0.0059613436460494995,0.007894366979598999,0.0040283203125,True,True,True,True,0.03
V2,76.0,semi_sickled,306,307,76.75,0.015857790462905544,0.03507150709629059,0.002882961183786392,0.0032806048402562737,0.0027159948367625475,0.00384521484375,True,False,True,True,0.03
V2,76.0,semi_sickled,307,308,77.0,0.0029443539446219803,0.0016622208058834076,0.004355390090495348,0.0030203163623809814,0.002042829990386963,0.003997802734375,True,True,True,True,0.03
V2,76.0,semi_sickled,308,309,77.25,0.01298077384708449,0.00832768902182579,0.024811992421746254,0.0038620035629719496,0.004458626266568899,0.003265380859375,True,True,True,True,0.03
V2,77.0,final_sickled,455,456,114.0,0.014617393910884858,0.014033850282430649,0.022965431213378906,0.003863811492919922,0.005011558532714844,0.002716064453125,True,True,True,True,0.03
V2,77.0,final_sickled,456,457,114.25,0.008239340619184077,0.001989997923374176,0.016714133322238922,0.0063735791482031345,0.007833828218281269,0.004913330078125,True,True,True,True,0.03
V2,77.0,final_sickled,457,458,114.5,0.012781068170443177,0.01567167043685913,0.014880704693496227,0.005216613411903381,0.006740599870681763,0.003692626953125,True,True,True,True,0.03
V2,77.0,final_sickled,458,459,114.75,0.011099961141007952,0.025575943291187286,0.0009136376902461052,0.002199242531787604,0.0016824206104502082,0.002716064453125,True,True,True,True,0.03
V2,77.0,final_sickled,459,460,115.0,0.026247289765160532,0.04470621794462204,0.0200264360755682,0.005422199843451381,0.0069686672650277615,0.003875732421875,True,False,True,True,0.03
V2,77.0,final_sickled,460,461,115.25,0.009013066077022814,0.0197378471493721,0.0009040424483828247,0.003206049441359937,0.0036349992733448744,0.002777099609375,True,True,True,True,0.03
V2,82.0,final_sickled,170,171,42.75,0.008113427378702909,0.017212048172950745,0.0012597049353644252,0.0031508455285802484,0.0030057926196604967,0.0032958984375,True,True,True,True,0.03
V2,82.0,final_sickled,171,172,43.0,0.022337397560477257,0.03186769783496857,0.022405721247196198,0.0069932639598846436,0.008523881435394287,0.005462646484375,True,False,True,True,0.03
V2,82.0,final_sickled,172,173,43.25,0.010496325319400058,0.016555562615394592,0.00803860742598772,0.0042423506965860724,0.003601888893172145,0.0048828125,True,True,True,True,0.03
V2,82.0,final_sickled,173,174,43.5,0.006257479987107217,0.008551187813282013,0.004456710536032915,0.005108624696731567,0.005792200565338135,0.004425048828125,True,True,True,True,0.03
V2,82.0,final_sickled,174,175,43.75,0.004920620925258845,0.005112398415803909,0.004055534023791552,0.005824898602440953,0.0069500901736319065,0.00469970703125,True,True,True,True,0.03
V2,82.0,final_sickled,175,176,44.0,0.012207080679945647,0.0034437067806720734,0.026560476049780846,0.00613372540101409,0.00802550744265318,0.004241943359375,True,True,True,True,0.03
V2,84.0,semi_sickled,213,214,53.5,0.009274005156476051,0.00544564425945282,0.01673971302807331,0.0049473915714770555,0.006354744080454111,0.0035400390625,True,True,True,True,0.03
V2,84.0,semi_sickled,214,215,53.75,0.0181962983799167,0.028673410415649414,0.01589622162282467,0.004653026582673192,0.004087547305971384,0.005218505859375,True,True,True,True,0.03
V2,84.0,semi_sickled,215,216,54.0,0.012098484206944704,0.011901937425136566,0.016712432727217674,0.005953431129455566,0.006963014602661133,0.00494384765625,True,True,True,True,0.03
V2,84.0,semi_sickled,216,217,54.25,0.004575330775696784,0.004080280661582947,0.005821750964969397,0.003622422693297267,0.004650851245969534,0.002593994140625,True,True,True,True,0.03
V2,84.0,semi_sickled,217,218,54.5,0.014734631245664789,0.03407149016857147,0.0013622931437566876,0.002516930311685428,0.000944505154620856,0.00408935546875,True,False,True,True,0.03
V2,84.0,semi_sickled,218,219,54.75,0.009761394932866096,0.008067354559898376,0.01580936461687088,0.0040047019720077515,0.003950566053390503,0.004058837890625,True,True,True,True,0.03
V2,86.0,semi_sickled,201,202,50.5,0.010406834830064327,0.004726119339466095,0.020469075068831444,0.005408843280747533,0.006545225623995066,0.0042724609375,True,True,True,True,0.03
V2,86.0,semi_sickled,202,203,50.75,0.006540871883044019,0.0036687850952148438,0.011676224879920483,0.003946716547943652,0.0034073491115123034,0.004486083984375,True,True,True,True,0.03
V2,86.0,semi_sickled,203,204,51.0,0.11657547289505601,0.19408784806728363,0.09382015466690063,0.02441311813890934,0.03799249604344368,0.010833740234375,False,False,False,True,0.03
V2,86.0,semi_sickled,204,205,51.25,0.05551058428827673,0.08994080126285553,0.04873179271817207,0.009912545327097178,0.013813127763569355,0.006011962890625,False,False,False,True,0.03
V2,86.0,semi_sickled,205,206,51.5,0.013783951685763894,0.003103703260421753,0.030743204057216644,0.007129395846277475,0.00919287372380495,0.00506591796875,True,True,False,True,0.03
V2,86.0,semi_sickled,206,207,51.75,0.028789151553064586,0.0473172664642334,0.02598734013736248,0.003066703677177429,0.0027764737606048584,0.00335693359375,True,False,True,True,0.03
V2,86.0,semi_sickled,207,208,52.0,0.007198782335035503,0.011119440197944641,0.004820766393095255,0.004254952073097229,0.003138810396194458,0.00537109375,True,True,True,True,0.03
V2,86.0,semi_sickled,208,209,52.25,0.035737697035074234,0.053983017802238464,0.035408273339271545,0.0070063769817352295,0.006658017635345459,0.007354736328125,False,False,False,True,0.03
V2,86.0,semi_sickled,209,210,52.5,0.015080912970006466,0.0034855008125305176,0.03661929443478584,0.0034798383712768555,0.003175497055053711,0.0037841796875,True,True,False,True,0.03
V2,86.0,semi_sickled,210,211,52.75,0.008190552610903977,0.0017349720001220703,0.016362672671675682,0.007078513503074646,0.008755415678024292,0.005401611328125,True,True,True,True,0.03
V2,86.0,semi_sickled,211,212,53.0,0.028873456874862313,0.055840685963630676,0.012383605353534222,0.00881168246269226,0.010512769222259521,0.007110595703125,True,False,True,True,0.03
V2,86.0,semi_sickled,212,213,53.25,0.038252496893983336,0.06996099650859833,0.025020496919751167,0.006043697474524379,0.0059533617459237576,0.006134033203125,False,False,True,True,0.03
V2,86.0,semi_sickled,213,214,53.5,0.09759176820516587,0.1936737447977066,0.054052650928497314,0.0048153698444366455,0.004473268985748291,0.005157470703125,False,False,False,True,0.03
V2,86.0,semi_sickled,214,215,53.75,0.026613074872875585,0.03713922202587128,0.03053898923099041,0.004274959326721728,0.0037891764659434557,0.0047607421875,True,False,False,True,0.03
V2,86.0,semi_sickled,215,216,54.0,0.027067528176121416,0.05947121977806091,0.006763739977031946,0.0036469250917434692,0.0013734400272369385,0.00592041015625,True,False,True,True,0.03
V2,86.0,semi_sickled,216,217,54.25,0.027888112008804457,0.03176845610141754,0.04190170764923096,0.0020605275640264153,0.0025951762218028307,0.00152587890625,True,False,False,True,0.03
V2,86.0,semi_sickled,217,218,54.5,0.01879692458314821,0.01509048044681549,0.03165457770228386,0.006726520834490657,0.007135902997106314,0.006317138671875,True,True,False,True,0.03
V2,86.0,semi_sickled,218,219,54.75,0.042513413541018966,0.07444420456886292,0.03318941965699196,0.004477739334106445,0.004377841949462891,0.00457763671875,False,False,False,True,0.03
V2,86.0,semi_sickled,219,220,55.0,0.020425476867239924,0.02924668788909912,0.02200174890458584,0.004104758379980922,0.0047305128537118435,0.00347900390625,True,True,True,True,0.03
V2,86.0,semi_sickled,220,221,55.25,0.01899902885197662,0.03330241143703461,0.013420996256172657,0.003922862350009382,0.0031460176687687635,0.00469970703125,True,False,True,True,0.03
V2,86.0,semi_sickled,221,222,55.5,0.028331087797414514,0.05175301432609558,0.019124194979667664,0.003745655296370387,0.004683693405240774,0.0028076171875,True,False,True,True,0.03
V2,86.0,semi_sickled,222,223,55.75,0.31041500717401505,0.4689030647277832,0.3179280757904053,0.04631581902503967,0.06312114000320435,0.029510498046875,False,False,False,False,0.03
V2,86.0,semi_sickled,223,224,56.0,0.07828471981920303,0.14060431718826294,0.05233210697770119,0.014907022006809711,0.017271319404244423,0.012542724609375,False,False,False,True,0.03
V2,86.0,semi_sickled,224,225,56.25,0.03999894857406616,0.04401014745235443,0.054298728704452515,0.013561338186264038,0.015922725200653076,0.011199951171875,False,False,False,True,0.03
V2,86.0,semi_sickled,225,226,56.5,0.0031616989697795363,0.004799395799636841,0.0017114399233832955,0.0025717467069625854,0.002793639898300171,0.002349853515625,True,True,True,True,0.03
V2,86.0,semi_sickled,226,227,56.75,0.04609117747750133,0.031235024333000183,0.08715727180242538,0.0123684904538095,0.013537029735744,0.011199951171875,False,False,False,True,0.03
V2,86.0,semi_sickled,227,228,57.0,0.052624874535831624,0.11072531342506409,0.022035619243979454,0.0024891297216527164,0.0016518434276804328,0.003326416015625,False,False,True,True,0.03
V2,86.0,semi_sickled,228,229,57.25,0.009269446600228548,0.0055015236139297485,0.01855306886136532,0.002301052212715149,0.0016418993473052979,0.002960205078125,True,True,True,True,0.03
V2,86.0,semi_sickled,229,230,57.5,0.020339747809339313,0.04468236863613129,0.004071224480867386,0.00416748714633286,0.00445924187079072,0.003875732421875,True,False,True,True,0.03
V2,86.0,semi_sickled,230,231,57.75,0.014209875577944332,0.027158081531524658,0.008436824195086956,0.001575017988216132,0.0010443230858072639,0.002105712890625,True,True,True,True,0.03
V2,86.0,semi_sickled,231,232,58.0,0.012405631830915809,0.022113367915153503,0.008151133544743061,0.0028295516967773438,0.0022716522216796875,0.003387451171875,True,True,True,True,0.03
V2,86.0,semi_sickled,232,233,58.25,0.014102003793232142,0.009407177567481995,0.02434767223894596,0.007269789930433035,0.01057229470461607,0.00396728515625,True,True,True,True,0.03
V2,86.0,semi_sickled,233,234,58.5,0.02789842188358307,0.0496864914894104,0.018801435828208923,0.005773290991783142,0.007853955030441284,0.003692626953125,True,False,True,True,0.03
V2,87.0,semi_sickled,369,370,92.5,0.005715470568975434,0.010597757995128632,0.0016739043639972806,0.0035620033740997314,0.004621565341949463,0.00250244140625,True,True,True,True,0.03
V2,87.0,semi_sickled,370,371,92.75,0.0067563583957962695,0.01166970282793045,0.0027469901833683252,0.004508122801780701,0.005079478025436401,0.003936767578125,True,True,True,True,0.03
V2,87.0,semi_sickled,371,372,93.0,0.022540788364131002,0.03552793711423874,0.01912916637957096,0.006537621142342687,0.007215867284685373,0.005859375,True,False,True,True,0.03
V2,87.0,semi_sickled,372,373,93.25,0.020485402178019287,0.0309298038482666,0.020100632682442665,0.004313036799430847,0.004292577505111694,0.00433349609375,True,False,True,True,0.03
V2,87.0,semi_sickled,373,374,93.5,0.012552926276111976,0.01425362378358841,0.017050905153155327,0.0035346398362889886,0.003803898813202977,0.003265380859375,True,True,True,True,0.03
V2,87.0,semi_sickled,374,375,93.75,0.0055234261526493356,0.01121152937412262,0.0016468651592731476,0.0018496463890187442,0.0015325447311624885,0.002166748046875,True,True,True,True,0.03
V2,88.0,final_sickled,119,120,30.0,0.004759860871126875,0.007962305098772049,0.001652199192903936,0.0039866764564067125,0.004128138069063425,0.00384521484375,True,True,True,True,0.03
V2,88.0,final_sickled,120,121,30.25,0.017544300120789558,0.022126609459519386,0.021652380004525185,0.004461293341591954,0.0044365026988089085,0.004486083984375,True,True,True,True,0.03
V2,88.0,final_sickled,121,122,30.5,0.0034311207360588013,0.004752812907099724,0.003240321995690465,0.0015835314989089966,0.0009087622165679932,0.00225830078125,True,True,True,True,0.03
V2,88.0,final_sickled,122,123,30.75,0.0032621858204947784,0.005422849208116531,0.001766656874679029,0.001898864924442023,0.001417358755134046,0.00238037109375,True,True,True,True,0.03
V2,88.0,final_sickled,123,124,31.0,0.007787268482206854,0.010294811800122261,0.009597979485988617,0.0012402037682477385,0.000679870427120477,0.001800537109375,True,True,True,True,0.03
V2,88.0,final_sickled,124,125,31.25,0.0025966043875087054,0.001003975048661232,0.004515158478170633,0.002458835602737963,0.0028119583148509264,0.002105712890625,True,True,True,True,0.03
V2,89.0,semi_sickled,322,323,80.75,0.030844285857165234,0.0731687843799591,0.0015371758490800858,0.004155042232014239,0.0038850356359034777,0.004425048828125,False,False,True,True,0.03
V2,89.0,semi_sickled,323,324,81.0,0.0063597334548830976,0.0008016675710678101,0.014364507049322128,0.004045955836772919,0.0035753101110458374,0.0045166015625,True,True,True,True,0.03
V2,89.0,semi_sickled,324,325,81.25,0.005557219416368752,0.006342902779579163,0.005637235939502716,0.004188102902844548,0.0054465183056890965,0.0029296875,True,True,True,True,0.03
V2,89.0,semi_sickled,325,326,81.5,0.004491607591626234,0.00833369791507721,0.0015472042141482234,0.0024664278025738895,0.001759027480147779,0.003173828125,True,True,True,True,0.03
V2,89.0,semi_sickled,326,327,81.75,0.028936427645385267,0.05654086917638779,0.016069237142801285,0.0027833878993988037,0.0019657015800476074,0.00360107421875,True,False,True,True,0.03
V2,89.0,semi_sickled,327,328,82.0,0.027141980058513586,0.06421548128128052,0.0017012531170621514,0.003441395820118487,0.0036174107808619738,0.003265380859375,True,False,True,True,0.03
V2,89.0,semi_sickled,328,329,82.25,0.0668113375955727,0.15331093966960907,0.013492477126419544,0.003058378933928907,0.003644834039732814,0.002471923828125,False,False,True,True,0.03
V2,89.0,semi_sickled,329,330,82.5,0.013639429036993533,0.025799065828323364,0.006347959395498037,0.004392067668959498,0.006159623619168997,0.00262451171875,True,True,True,True,0.03
V2,89.0,semi_sickled,330,331,82.75,0.014062658272450792,0.031084701418876648,0.002335049444809556,0.003246041596867144,0.002524798037484288,0.00396728515625,True,False,True,True,0.03
V2,89.0,semi_sickled,331,332,83.0,0.01890597549499944,0.043473467230796814,0.0021605954971164465,0.0030415207147598267,0.0010476410388946533,0.005035400390625,True,False,True,True,0.03
V2,89.0,semi_sickled,332,333,83.25,0.0053662689984776074,0.004710584878921509,0.006292898673564196,0.005118082044646144,0.006299396511167288,0.003936767578125,True,True,True,True,0.03
V2,89.0,semi_sickled,333,334,83.5,0.0439981312956661,0.09784078598022461,0.010433224029839039,0.004840753972530365,0.00632457435131073,0.00335693359375,False,False,True,True,0.03
V2,89.0,semi_sickled,334,335,83.75,0.015593096351221903,0.02892725169658661,0.01003649365156889,0.0020376915781525895,0.000352238625055179,0.00372314453125,True,True,True,True,0.03
V2,89.0,semi_sickled,335,336,84.0,0.019835765613242982,0.035678327083587646,0.013190285302698612,0.003791339695453644,0.0022421032190322876,0.005340576171875,True,False,True,True,0.03
V2,89.0,semi_sickled,336,337,84.25,0.010460005892673508,0.011549755930900574,0.014635161496698856,0.0028711879858747125,0.003575627924874425,0.002166748046875,True,True,True,True,0.03
V2,89.0,semi_sickled,337,338,84.5,0.018256798019865527,0.030578523874282837,0.014528964646160603,0.0037610033759847283,0.0035547215957194567,0.00396728515625,True,False,True,True,0.03
V2,89.0,semi_sickled,338,339,84.75,0.005218803390744142,0.00914222002029419,0.003095485270023346,0.0019139821524731815,0.001295005320571363,0.002532958984375,True,True,True,True,0.03
V2,89.0,semi_sickled,339,340,85.0,0.01012772195317666,0.023612454533576965,0.00019201556278858334,0.0024621387710794806,0.0023608009796589613,0.0025634765625,True,True,True,True,0.03
V2,90.0,final_sickled,279,280,70.0,0.0028526589536340906,0.0022709444165229797,0.004045331850647926,0.0021136601571924984,0.0013891855487599969,0.002838134765625,True,True,True,True,0.03
V2,90.0,final_sickled,280,281,70.25,0.009386604954488576,0.017643015831708908,0.0052643693052232265,0.0019474774599075317,0.0007211267948150635,0.003173828125,True,True,True,True,0.03
V2,90.0,final_sickled,281,282,70.5,0.008348593694972806,0.016191747039556503,0.0037786075845360756,0.0021975288982503116,0.0017400284996256232,0.002655029296875,True,True,True,True,0.03
V2,90.0,final_sickled,282,283,70.75,0.004762702476000413,0.0069795772433280945,0.0037447307258844376,0.0026408632984384894,0.002474109409376979,0.0028076171875,True,True,True,True,0.03
V2,90.0,final_sickled,283,284,71.0,0.01608713004970923,0.02582615613937378,0.013052697293460369,0.004752894164994359,0.005874196533113718,0.003631591796875,True,True,True,True,0.03
V2,90.0,final_sickled,284,285,71.25,0.011727580445585774,0.024242497980594635,0.004227264318615198,0.002204154967330396,0.0021805267315357924,0.002227783203125,True,True,True,True,0.03
V2,93.0,final_sickled,338,339,84.75,0.02046738564968109,0.024839259684085846,0.026983723044395447,0.004349514842033386,0.0048538148403167725,0.00384521484375,True,True,True,True,0.03
V2,93.0,final_sickled,339,340,85.0,0.004937587714812253,0.005975533276796341,0.006140523124486208,0.001592765242094174,0.0009272297029383481,0.00225830078125,True,True,True,True,0.03
V2,93.0,final_sickled,340,341,85.25,0.015145440318156034,0.0033338889479637146,0.03584412857890129,0.005065758945420384,0.006408373359590769,0.00372314453125,True,True,False,True,0.03
V2,93.0,final_sickled,341,342,85.5,0.003642560512525961,0.0030670762062072754,0.004570103716105223,0.003264774917624891,0.0028674404602497816,0.003662109375,True,True,True,True,0.03
V2,93.0,final_sickled,342,343,85.75,0.02449650187045336,0.0281372033059597,0.03324555978178978,0.006422698497772217,0.008023619651794434,0.00482177734375,True,True,False,True,0.03
V2,93.0,final_sickled,343,344,86.0,0.019891402137000115,0.028276540338993073,0.02101385034620762,0.004903753520920873,0.005718151573091745,0.00408935546875,True,True,True,True,0.03
V2,94.0,final_sickled,217,218,54.5,0.011180049658287318,0.004973214119672775,0.023064151406288147,0.00447324407286942,0.00415522838011384,0.004791259765625,True,True,True,True,0.03
V2,94.0,final_sickled,218,219,54.75,0.003429416537983343,0.0018875524401664734,0.0050637791864573956,0.003608291386626661,0.0023948054295033216,0.00482177734375,True,True,True,True,0.03
V2,94.0,final_sickled,219,220,55.0,0.005931627738755196,0.0066901277750730515,0.004770754370838404,0.006343250395730138,0.006033668760210276,0.00665283203125,True,True,True,True,0.03
V2,94.0,final_sickled,220,221,55.25,0.0014205943269189447,0.00014586187899112701,0.001722106826491654,0.00303804874420166,0.0026886463165283203,0.003387451171875,True,True,True,True,0.03
V2,94.0,final_sickled,221,222,55.5,0.0063823830394539975,0.011324726045131683,0.001716490020044148,0.005006884457543492,0.005405614618211985,0.004608154296875,True,True,True,True,0.03
V2,94.0,final_sickled,222,223,55.75,0.009519265394192188,0.003824252635240555,0.01856710948050022,0.0059643040876835585,0.006862690206617117,0.00506591796875,True,True,True,True,0.03
V2,95.0,final_sickled,284,285,71.25,0.06971940216608345,0.03294643759727478,0.15115486085414886,0.014546503312885761,0.018961170688271523,0.0101318359375,False,False,False,True,0.03
V2,95.0,final_sickled,285,286,71.5,0.030298346537165347,0.05231936275959015,0.021658873185515404,0.0071599832735955715,0.008399556390941143,0.00592041015625,False,False,True,True,0.03
V2,95.0,final_sickled,286,287,71.75,0.07508165454491973,0.1545100212097168,0.028396280482411385,0.013355791568756104,0.017678380012512207,0.009033203125,False,False,True,True,0.03
V2,95.0,final_sickled,287,288,72.0,0.07249908596277237,0.14941786229610443,0.029603928327560425,0.009482264518737793,0.010633230209350586,0.008331298828125,False,False,True,True,0.03
V2,95.0,final_sickled,288,289,72.25,0.020536952116526664,0.018636420369148254,0.03148176893591881,0.008255059365183115,0.01223765779286623,0.0042724609375,True,True,False,True,0.03
V2,95.0,final_sickled,289,290,72.5,0.07451707877917216,0.13524895906448364,0.055153582245111465,0.004454965470358729,0.004759540315717459,0.004150390625,False,False,False,True,0.03
V2,95.0,final_sickled,290,291,72.75,0.11659841707441956,0.16465416550636292,0.1380656361579895,0.009655112866312265,0.01247428823262453,0.0068359375,False,False,False,True,0.03
V2,95.0,final_sickled,291,292,73.0,0.02731440680800006,0.05842393636703491,0.007711047772318125,0.004983862163498998,0.006122509483247995,0.00384521484375,True,False,True,True,0.03
