Time_sec,Sickled_fraction_percent (%)
0.0,0.0
0.5,0.0
1.0,0.0
1.5,0.0
2.0,0.0
2.5,0.0
3.0,0.0
3.5,0.0
4.0,0.0
4.5,0.0
5.0,0.0
5.5,0.0
6.0,0.0
6.5,0.0
7.0,0.0
7.5,0.0
8.0,0.0
8.5,0.0
9.0,0.0
9.5,0.0
10.0,0.0
10.5,0.0
11.0,0.0
11.5,0.0
12.0,0.0
12.5,0.0
13.0,0.0
13.5,0.0
14.0,0.0
14.5,0.0
15.0,0.0
15.5,0.0
16.0,0.0
16.5,0.0
17.0,0.0
17.5,0.0
18.0,0.0
18.5,0.0
19.0,0.0
19.5,0.0
20.0,0.0
20.5,1.2711864406779627
21.0,1.6949152542372836
21.5,1.6949152542372836
22.0,2.1186440677966156
22.5,2.1186440677966156
23.0,2.1186440677966156
23.5,2.1186440677966156
24.0,2.1186440677966156
24.5,2.1186440677966156
25.0,2.9661016949152574
25.5,2.9661016949152574
26.0,2.9661016949152574
26.5,3.8135593220338992
27.0,4.23728813559322
27.5,4.6610169491525415
28.0,5.0847457627118615
28.5,5.0847457627118615
29.0,5.508474576271183
29.5,5.508474576271183
30.0,5.508474576271183
30.5,5.932203389830503
31.0,5.932203389830503
31.5,5.932203389830503
32.0,7.203389830508478
32.5,7.203389830508478
33.0,7.6271186440677985
33.5,7.6271186440677985
34.0,8.47457627118644
34.5,8.898305084745761
35.0,10.169491525423723
35.5,10.169491525423723
36.0,11.440677966101697
36.5,11.440677966101697
37.0,11.440677966101697
37.5,11.864406779661019
38.0,11.864406779661019
38.5,12.711864406779661
39.0,12.711864406779661
39.5,13.135593220338981
40.0,13.135593220338981
40.5,13.135593220338981
41.0,14.406779661016945
41.5,14.406779661016945
42.0,14.406779661016945
42.5,14.830508474576277
43.0,16.52542372881356
43.5,16.94915254237288
44.0,19.067796610169495
44.5,19.491525423728817
45.0,19.91525423728814
45.5,19.91525423728814
46.0,21.1864406779661
46.5,21.610169491525422
47.0,22.881355932203384
47.5,23.728813559322038
48.0,24.152542372881356
48.5,25.423728813559322
49.0,26.694915254237284
49.5,27.542372881355938
50.0,28.389830508474578
50.5,28.389830508474578
51.0,29.66101694915254
51.5,30.08474576271186
52.0,30.08474576271186
52.5,31.355932203389834
53.0,31.355932203389834
53.5,31.355932203389834
54.0,32.20338983050848
54.5,32.20338983050848
55.0,32.20338983050848
55.5,32.20338983050848
56.0,33.05084745762712
56.5,33.89830508474576
57.0,34.7457627118644
57.5,36.016949152542374
58.0,36.86440677966102
58.5,37.71186440677966
59.0,38.13559322033898
59.5,38.559322033898304
60.0,38.559322033898304
60.5,39.83050847457628
61.0,39.83050847457628
61.5,40.2542372881356
62.0,40.67796610169492
62.5,40.67796610169492
63.0,40.67796610169492
63.5,41.10169491525424
64.0,41.10169491525424
64.5,41.10169491525424
65.0,41.52542372881356
65.5,41.52542372881356
66.0,41.94915254237288
66.5,42.79661016949152
67.0,43.220338983050844
67.5,43.644067796610166
68.0,43.644067796610166
68.5,43.644067796610166
69.0,43.644067796610166
69.5,43.644067796610166
70.0,44.49152542372882
70.5,44.91525423728814
71.0,44.91525423728814
71.5,44.91525423728814
72.0,44.91525423728814
72.5,44.91525423728814
73.0,45.33898305084746
73.5,46.186440677966104
74.0,46.186440677966104
74.5,47.03389830508474
75.0,48.30508474576271
75.5,48.30508474576271
76.0,48.30508474576271
76.5,48.30508474576271
77.0,48.30508474576271
77.5,48.728813559322035
78.0,49.152542372881356
78.5,49.152542372881356
79.0,49.152542372881356
79.5,49.152542372881356
80.0,49.57627118644068
80.5,50.0
81.0,50.42372881355932
81.5,50.847457627118644
82.0,50.847457627118644
82.5,50.847457627118644
83.0,50.847457627118644
83.5,50.847457627118644
84.0,51.271186440677965
84.5,51.69491525423729
85.0,51.69491525423729
85.5,51.69491525423729
86.0,51.69491525423729
86.5,51.69491525423729
87.0,51.69491525423729
87.5,51.69491525423729
88.0,52.1186440677966
88.5,52.1186440677966
89.0,52.1186440677966
89.5,52.1186440677966
90.0,52.542372881355924
90.5,52.966101694915245
91.0,53.38983050847458
91.5,53.38983050847458
92.0,53.38983050847458
92.5,53.38983050847458
93.0,53.813559322033896
93.5,53.813559322033896
94.0,53.813559322033896
94.5,53.813559322033896
95.0,53.813559322033896
95.5,53.813559322033896
96.0,53.813559322033896
96.5,54.23728813559322
97.0,54.23728813559322
97.5,54.23728813559322
98.0,54.23728813559322
98.5,54.23728813559322
99.0,54.23728813559322
99.5,54.23728813559322
100.0,54.23728813559322
100.5,54.23728813559322
101.0,54.23728813559322
101.5,54.66101694915254
102.0,54.66101694915254
102.5,55.08474576271186
103.0,55.08474576271186
103.5,55.08474576271186
104.0,55.08474576271186
104.5,55.08474576271186
105.0,55.08474576271186
105.5,55.08474576271186
106.0,55.08474576271186
106.5,55.5084745762712
107.0,55.93220338983051
107.5,55.93220338983051
108.0,55.93220338983051
108.5,56.779661016949156
109.0,56.779661016949156
109.5,57.20338983050848
110.0,57.20338983050848
110.5,57.20338983050848
111.0,57.20338983050848
111.5,57.20338983050848
112.0,57.20338983050848
112.5,57.20338983050848
113.0,57.20338983050848
113.5,57.20338983050848
114.0,57.20338983050848
114.5,57.20338983050848
115.0,57.20338983050848
115.5,57.20338983050848
116.0,57.20338983050848
116.5,57.20338983050848
117.0,57.20338983050848
117.5,57.6271186440678
118.0,57.6271186440678
118.5,57.6271186440678
119.0,57.6271186440678
119.5,58.05084745762712
