Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction,FrameIndex
430,238,145,62,83,0.6092436974789915,0.2605042016806723,0.3487394957983193,215
432,238,145,62,83,0.6092436974789915,0.2605042016806723,0.3487394957983193,216
434,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,217
436,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,218
438,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,219
440,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,220
442,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,221
444,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,222
446,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,223
448,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,224
450,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,225
452,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,226
454,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,227
456,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,228
458,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,229
460,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,230
462,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,231
464,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,232
466,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,233
468,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,234
470,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,235
472,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,236
474,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,237
476,238,146,63,83,0.6134453781512605,0.2647058823529412,0.3487394957983193,238
478,238,147,63,84,0.6176470588235294,0.2647058823529412,0.35294117647058826,239
